cve_concatenada,sequia,racha,full_date_start_racha,full_date_end_racha,racha_dias
20491,D2,13,2022-11-30,2023-06-15,197 days
20491,D3,11,2023-09-30,2024-02-29,152 days
20491,Sin sequia,27,2011-05-31,2013-07-31,792 days
20492,D0,21,2015-06-30,2016-04-30,305 days
20492,D1,17,2016-08-15,2017-04-15,243 days
20492,D2,7,2022-11-30,2023-02-28,90 days
20492,Sin sequia,64,2011-07-31,2015-06-15,1415 days
20493,D0,16,2016-09-15,2017-04-30,227 days
20493,D1,7,2003-01-31,2003-07-31,181 days
20493,D2,1,2023-10-15,2023-10-15,0 days
20493,Sin sequia,47,2013-07-31,2015-09-30,791 days
20494,D0,19,2016-07-15,2017-04-15,274 days
20494,D1,7,2023-11-30,2024-02-29,91 days
20494,D2,4,2023-09-30,2023-11-15,46 days
20494,Sin sequia,90,2011-06-30,2016-06-30,1827 days
20495,D0,15,2016-07-15,2017-02-15,215 days
20495,D1,6,2017-02-28,2017-05-15,76 days
20495,D2,11,2023-11-30,2024-04-30,152 days
20495,D3,2,2023-10-31,2023-11-15,15 days
20495,Sin sequia,16,2008-04-30,2009-07-31,457 days
20496,D0,9,2004-09-30,2005-05-31,243 days
20496,D1,1,2008-05-31,2008-05-31,0 days
20496,Sin sequia,89,2011-07-31,2016-06-30,1796 days
20497,D0,15,2015-06-30,2016-01-31,215 days
20497,D1,15,2016-10-15,2017-05-15,212 days
20497,D2,12,2022-12-15,2023-06-15,182 days
20497,D3,4,2023-09-30,2023-11-15,46 days
20497,Sin sequia,18,2009-09-30,2011-02-28,516 days
20498,D0,7,2004-06-30,2004-12-31,184 days
20498,D1,4,2010-02-28,2010-05-31,92 days
20498,D2,14,2023-10-15,2024-04-30,198 days
20498,D3,9,2019-06-30,2019-10-31,123 days
20498,Sin sequia,19,2011-09-30,2013-03-31,548 days
20499,D0,21,2016-06-30,2017-04-30,304 days
20499,D1,13,2020-07-15,2021-01-15,184 days
20499,D2,3,2023-10-15,2023-11-15,31 days
20499,Sin sequia,71,2011-07-31,2015-09-30,1522 days
20500,D0,27,2017-06-30,2018-07-31,396 days
20500,D1,22,2015-09-15,2016-07-31,320 days
20500,D2,15,2020-06-15,2021-01-15,214 days
20500,D3,15,2023-09-30,2024-04-30,213 days
20500,Sin sequia,18,2009-09-30,2011-02-28,516 days
20501,D0,11,2022-11-30,2023-05-15,166 days
20501,D1,10,2018-12-15,2019-04-30,136 days
20501,D2,7,2003-01-31,2003-07-31,181 days
20501,Sin sequia,35,2011-07-31,2014-03-31,974 days
20502,D0,8,2009-11-30,2010-06-30,212 days
20502,D1,6,2004-09-30,2005-02-28,151 days
20502,D2,1,2019-09-30,2019-09-30,0 days
20502,Sin sequia,88,2011-07-31,2016-06-15,1781 days
20503,D0,4,2004-09-30,2004-12-31,92 days
20503,D1,1,2005-01-31,2005-01-31,0 days
20503,Sin sequia,89,2011-07-31,2016-06-30,1796 days
20504,D0,9,2004-09-30,2005-05-31,243 days
20504,D1,1,2011-03-31,2011-03-31,0 days
20504,Sin sequia,88,2011-07-31,2016-06-15,1781 days
20505,D0,13,2014-11-30,2015-05-31,182 days
20505,D1,11,2018-12-15,2019-05-15,151 days
20505,D2,10,2015-11-15,2016-03-31,137 days
20505,D3,9,2017-01-15,2017-05-15,120 days
20505,Sin sequia,29,2010-07-31,2012-11-30,853 days
20506,D0,4,2005-02-28,2005-05-31,92 days
20506,D1,2,2004-09-30,2004-10-31,31 days
20506,Sin sequia,161,2011-07-31,2019-06-30,2891 days
20507,D0,5,2008-02-29,2008-06-30,122 days
20507,D1,17,2015-08-31,2016-04-30,243 days
20507,D2,11,2016-11-30,2017-04-30,151 days
20507,D3,1,2023-09-30,2023-09-30,0 days
20507,Sin sequia,18,2009-09-30,2011-02-28,516 days
20508,D0,8,2009-11-30,2010-06-30,212 days
20508,D1,6,2004-11-30,2005-04-30,151 days
20508,D2,15,2023-09-30,2024-04-30,213 days
20508,D3,9,2017-01-15,2017-05-15,120 days
20508,Sin sequia,29,2010-07-31,2012-11-30,853 days
20509,D0,17,2015-06-30,2016-02-29,244 days
20509,D1,6,2017-02-28,2017-05-15,76 days
20509,D2,8,2024-01-15,2024-04-30,106 days
20509,D3,4,2023-09-30,2023-11-15,46 days
20509,Sin sequia,16,2008-04-30,2009-07-31,457 days
20510,D0,27,2017-06-30,2018-07-31,396 days
20510,D1,20,2016-07-31,2017-05-15,288 days
20510,D2,11,2022-11-30,2023-05-15,166 days
20510,D3,14,2023-10-15,2024-04-30,198 days
20510,Sin sequia,18,2009-09-30,2011-02-28,516 days
20511,D0,17,2016-09-15,2017-05-15,242 days
20511,D1,9,2023-10-31,2024-02-29,121 days
20511,D2,1,2023-10-15,2023-10-15,0 days
20511,Sin sequia,71,2011-07-31,2015-09-30,1522 days
20512,D0,15,2016-07-15,2017-02-15,215 days
20512,D1,9,2020-06-30,2020-10-31,123 days
20512,D2,11,2023-11-30,2024-04-30,152 days
20512,D3,2,2023-10-31,2023-11-15,15 days
20512,Sin sequia,27,2011-04-30,2013-06-30,792 days
20513,D0,16,2013-09-30,2014-07-15,288 days
20513,D1,8,2004-09-30,2005-04-30,212 days
20513,D2,11,2023-09-30,2024-02-29,152 days
20513,D3,5,2019-07-31,2019-09-30,61 days
20513,Sin sequia,19,2011-05-31,2012-11-30,549 days
20514,D0,8,2009-11-30,2010-06-30,212 days
20514,D1,2,2008-05-31,2008-06-30,30 days
20514,D2,1,2019-09-30,2019-09-30,0 days
20514,Sin sequia,88,2011-07-31,2016-06-15,1781 days
20515,D0,8,2004-10-31,2005-05-31,212 days
20515,D1,12,2018-11-30,2019-05-15,166 days
20515,D2,13,2015-12-15,2016-06-15,183 days
20515,D3,9,2017-01-15,2017-05-15,120 days
20515,Sin sequia,20,2011-04-30,2012-11-30,580 days
20516,D0,17,2017-07-31,2018-03-31,243 days
20516,D1,21,2016-07-31,2017-05-31,304 days
20516,D2,13,2022-11-30,2023-06-15,197 days
20516,D3,11,2023-09-30,2024-02-29,152 days
20516,Sin sequia,18,2009-09-30,2011-02-28,516 days
20517,D0,10,2019-05-15,2019-09-30,138 days
20517,D1,2,2004-09-30,2004-10-31,31 days
20517,Sin sequia,138,2011-06-30,2018-06-30,2557 days
20518,D0,16,2016-09-15,2017-04-30,227 days
20518,D1,7,2003-01-31,2003-07-31,181 days
20518,D2,1,2023-10-15,2023-10-15,0 days
20518,Sin sequia,71,2011-07-31,2015-09-30,1522 days
20519,D0,8,2004-10-31,2005-05-31,212 days
20519,D1,3,2023-10-15,2023-11-15,31 days
20519,Sin sequia,99,2011-07-31,2016-11-30,1949 days
20520,D0,17,2020-09-30,2021-05-31,243 days
20520,D1,13,2018-10-31,2019-04-30,181 days
20520,D2,3,2019-05-15,2019-06-15,31 days
20520,D3,7,2003-01-31,2003-07-31,181 days
20520,Sin sequia,35,2011-07-31,2014-03-31,974 days
20521,D0,21,2016-06-30,2017-04-30,304 days
20521,D1,7,2003-01-31,2003-07-31,181 days
20521,D2,1,2023-10-15,2023-10-15,0 days
20521,Sin sequia,41,2013-07-31,2015-06-30,699 days
20522,D0,4,2005-02-28,2005-05-31,92 days
20522,D1,2,2004-09-30,2004-10-31,31 days
20522,Sin sequia,161,2011-07-31,2019-06-30,2891 days
20523,D0,16,2016-09-15,2017-04-30,227 days
20523,D1,7,2003-01-31,2003-07-31,181 days
20523,D2,1,2023-10-15,2023-10-15,0 days
20523,Sin sequia,41,2013-07-31,2015-06-30,699 days
20524,D0,11,2022-11-30,2023-05-15,166 days
20524,D1,11,2023-11-30,2024-04-30,152 days
20524,D2,7,2003-01-31,2003-07-31,181 days
20524,Sin sequia,36,2011-07-31,2014-04-15,989 days
20525,D0,16,2022-12-15,2023-08-15,243 days
20525,D1,10,2015-09-30,2016-02-15,138 days
20525,D2,11,2016-02-29,2016-07-31,153 days
20525,D3,1,2024-01-15,2024-01-15,0 days
20525,Sin sequia,29,2010-07-31,2012-11-30,853 days
20526,D0,15,2015-06-30,2016-01-31,215 days
20526,D1,14,2016-10-15,2017-04-30,197 days
20526,D2,12,2022-12-15,2023-06-15,182 days
20526,D3,4,2023-09-30,2023-11-15,46 days
20526,Sin sequia,18,2009-09-30,2011-02-28,516 days
20527,D0,15,2014-09-15,2015-04-15,212 days
20527,D1,7,2003-01-31,2003-07-31,181 days
20527,D2,7,2016-09-15,2016-12-15,91 days
20527,D3,2,2016-08-15,2016-08-31,16 days
20527,Sin sequia,93,2019-05-31,2023-03-31,1400 days
20528,D0,25,2015-07-31,2016-07-31,366 days
20528,D1,18,2018-08-15,2019-04-30,258 days
20528,D2,7,2003-01-31,2003-07-31,181 days
20528,Sin sequia,26,2003-10-31,2005-12-31,792 days
20529,D0,11,2022-11-30,2023-05-15,166 days
20529,D1,10,2018-12-15,2019-04-30,136 days
20529,D2,3,2019-05-15,2019-06-15,31 days
20529,D3,7,2003-01-31,2003-07-31,181 days
20529,Sin sequia,35,2011-07-31,2014-03-31,974 days
20530,D0,10,2023-12-15,2024-04-30,137 days
20530,D1,3,2023-10-31,2023-11-30,30 days
20530,D2,1,2023-10-15,2023-10-15,0 days
20530,Sin sequia,100,2011-06-30,2016-11-30,1980 days
20531,D0,7,2003-01-31,2003-07-31,181 days
20531,D1,3,2023-10-31,2023-11-30,30 days
20531,D2,1,2023-10-15,2023-10-15,0 days
20531,Sin sequia,91,2011-07-31,2016-07-31,1827 days
20532,D0,19,2017-06-30,2018-03-31,274 days
20532,D1,22,2015-09-15,2016-07-31,320 days
20532,D2,19,2022-07-31,2023-05-15,288 days
20532,D3,4,2023-09-30,2023-11-15,46 days
20532,Sin sequia,18,2009-09-30,2011-02-28,516 days
20533,D0,7,2004-10-31,2005-04-30,181 days
20533,D1,7,2020-05-15,2020-08-15,92 days
20533,D2,12,2023-11-15,2024-04-30,167 days
20533,D3,1,2023-10-31,2023-10-31,0 days
20533,Sin sequia,27,2011-04-30,2013-06-30,792 days
20534,D0,19,2016-07-31,2017-04-30,273 days
20534,D1,7,2020-05-15,2020-08-15,92 days
20534,D2,8,2023-11-15,2024-02-29,106 days
20534,D3,2,2023-10-15,2023-10-31,16 days
20534,Sin sequia,35,2011-04-30,2014-02-15,1022 days
20535,D0,21,2015-06-30,2016-04-30,305 days
20535,D1,19,2016-08-15,2017-05-15,273 days
20535,D2,9,2019-06-15,2019-10-15,122 days
20535,D3,10,2023-10-15,2024-02-29,137 days
20535,Sin sequia,39,2011-04-30,2014-04-15,1081 days
20536,D0,16,2016-09-15,2017-04-30,227 days
20536,D1,7,2003-01-31,2003-07-31,181 days
20536,D2,3,2023-10-15,2023-11-15,31 days
20536,Sin sequia,71,2011-07-31,2015-09-30,1522 days
20537,D0,19,2022-05-15,2023-02-15,276 days
20537,D1,18,2018-08-15,2019-04-30,258 days
20537,D2,7,2003-01-31,2003-07-31,181 days
20537,Sin sequia,26,2003-10-31,2005-12-31,792 days
20538,D0,8,2004-10-31,2005-05-31,212 days
20538,D1,4,2021-12-31,2022-02-15,46 days
20538,D2,6,2023-09-15,2023-11-30,76 days
20538,Sin sequia,61,2014-05-15,2016-11-15,915 days
20539,D0,7,2003-01-31,2003-07-31,181 days
20539,D1,3,2023-10-15,2023-11-15,31 days
20539,Sin sequia,91,2011-07-31,2016-07-31,1827 days
20540,D0,13,2018-10-31,2019-04-30,181 days
20540,D1,7,2024-01-31,2024-04-30,90 days
20540,D2,7,2003-01-31,2003-07-31,181 days
20540,Sin sequia,47,2011-07-31,2014-09-30,1157 days
20541,D0,7,2003-01-31,2003-07-31,181 days
20541,D1,2,2016-08-15,2016-08-31,16 days
20541,D2,1,2008-05-31,2008-05-31,0 days
20541,Sin sequia,66,2011-07-31,2015-07-15,1445 days
20542,D0,12,2022-12-15,2023-06-15,182 days
20542,D1,4,2024-03-15,2024-04-30,46 days
20542,D2,11,2023-09-30,2024-02-29,152 days
20542,Sin sequia,102,2011-04-30,2016-11-30,2041 days
20543,D0,10,2021-09-30,2022-02-15,138 days
20543,D1,14,2016-10-15,2017-04-30,197 days
20543,D2,12,2022-12-15,2023-06-15,182 days
20543,D3,7,2024-01-31,2024-04-30,90 days
20543,Sin sequia,18,2009-09-30,2011-02-28,516 days
20544,D0,7,2003-01-31,2003-07-31,181 days
20544,D1,2,2016-08-15,2016-08-31,16 days
20544,Sin sequia,88,2011-07-31,2016-06-15,1781 days
20545,D0,7,2009-12-31,2010-06-30,181 days
20545,D1,7,2024-01-31,2024-04-30,90 days
20545,D2,7,2003-01-31,2003-07-31,181 days
20545,Sin sequia,69,2013-07-31,2016-08-31,1127 days
20546,D0,8,2004-10-31,2005-05-31,212 days
20546,D1,3,2023-10-15,2023-11-15,31 days
20546,Sin sequia,137,2011-07-31,2018-06-30,2526 days
20547,D0,15,2017-01-31,2017-08-31,212 days
20547,D1,7,2024-01-31,2024-04-30,90 days
20547,D2,7,2003-01-31,2003-07-31,181 days
20547,Sin sequia,47,2011-07-31,2014-09-30,1157 days
20548,D0,39,2016-06-30,2018-01-31,580 days
20548,D1,2,2011-05-31,2011-06-30,30 days
20548,D2,7,2003-01-31,2003-07-31,181 days
20548,Sin sequia,41,2013-07-31,2015-06-30,699 days
20549,D0,14,2017-09-30,2018-04-15,197 days
20549,D1,18,2018-08-15,2019-04-30,258 days
20549,D2,7,2003-01-31,2003-07-31,181 days
20549,Sin sequia,36,2011-07-31,2014-04-15,989 days
20550,D0,8,2004-10-31,2005-05-31,212 days
20550,D1,3,2023-10-15,2023-11-15,31 days
20550,Sin sequia,138,2011-06-30,2018-06-30,2557 days
20551,D0,8,2004-10-31,2005-05-31,212 days
20551,D1,5,2024-02-29,2024-04-30,61 days
20551,Sin sequia,87,2011-06-30,2016-05-15,1781 days
20552,D0,30,2016-06-30,2017-09-15,442 days
20552,D1,8,2024-01-15,2024-04-30,106 days
20552,D2,7,2003-01-31,2003-07-31,181 days
20552,Sin sequia,41,2013-07-31,2015-06-30,699 days
20553,D0,8,2004-10-31,2005-05-31,212 days
20553,D1,4,2023-09-30,2023-11-15,46 days
20553,Sin sequia,99,2011-07-31,2016-11-30,1949 days
20554,D0,8,2009-11-30,2010-06-30,212 days
20554,D1,2,2004-09-30,2004-10-31,31 days
20554,D2,1,2019-09-30,2019-09-30,0 days
20554,Sin sequia,88,2011-07-31,2016-06-15,1781 days
20555,D0,11,2022-04-15,2022-09-15,153 days
20555,D1,9,2023-10-31,2024-02-29,121 days
20555,D2,2,2023-09-30,2023-10-15,15 days
20555,Sin sequia,100,2011-06-30,2016-11-30,1980 days
20556,D0,27,2016-07-31,2017-08-31,396 days
20556,D1,7,2024-01-31,2024-04-30,90 days
20556,D2,7,2003-01-31,2003-07-31,181 days
20556,Sin sequia,47,2011-07-31,2014-09-30,1157 days
20557,D0,12,2020-09-30,2021-03-15,166 days
20557,D1,5,2005-01-31,2005-05-31,120 days
20557,D2,10,2015-11-15,2016-03-31,137 days
20557,D3,8,2017-01-15,2017-04-30,105 days
20557,Sin sequia,29,2010-07-31,2012-11-30,853 days
20558,D0,15,2014-09-15,2015-04-15,212 days
20558,D1,7,2003-01-31,2003-07-31,181 days
20558,D2,7,2016-09-15,2016-12-15,91 days
20558,D3,2,2016-08-15,2016-08-31,16 days
20558,Sin sequia,64,2020-08-15,2023-03-31,958 days
20559,D0,5,2009-03-31,2009-07-31,122 days
20559,D1,7,2003-01-31,2003-07-31,181 days
20559,D2,1,2008-06-30,2008-06-30,0 days
20559,D3,3,2016-07-31,2016-08-31,31 days
20559,Sin sequia,43,2011-09-30,2014-08-31,1066 days
20560,D0,8,2004-10-31,2005-05-31,212 days
20560,D1,1,2004-09-30,2004-09-30,0 days
20560,Sin sequia,139,2011-07-31,2018-07-31,2557 days
20561,D0,8,2004-10-31,2005-05-31,212 days
20561,D1,2,2023-10-31,2023-11-15,15 days
20561,D2,1,2023-10-15,2023-10-15,0 days
20561,Sin sequia,179,2011-06-30,2020-03-15,3181 days
20562,D0,16,2019-02-28,2019-10-15,229 days
20562,D1,13,2020-06-30,2020-12-31,184 days
20562,D2,3,2023-10-15,2023-11-15,31 days
20562,Sin sequia,71,2011-07-31,2015-09-30,1522 days
20563,D0,19,2016-07-31,2017-04-30,273 days
20563,D1,6,2020-05-31,2020-08-15,76 days
20563,D2,8,2023-11-15,2024-02-29,106 days
20563,D3,1,2023-10-31,2023-10-31,0 days
20563,Sin sequia,39,2011-04-30,2014-04-15,1081 days
20564,D0,21,2015-06-30,2016-04-30,305 days
20564,D1,17,2016-08-15,2017-04-15,243 days
20564,D2,11,2023-09-30,2024-02-29,152 days
20564,Sin sequia,65,2011-06-30,2015-06-15,1446 days
20565,D0,11,2022-04-15,2022-09-15,153 days
20565,D1,9,2023-10-31,2024-02-29,121 days
20565,D2,2,2023-09-30,2023-10-15,15 days
20565,Sin sequia,100,2011-06-30,2016-11-30,1980 days
20566,D0,17,2017-07-31,2018-03-31,243 days
20566,D1,20,2016-07-31,2017-05-15,288 days
20566,D2,13,2022-11-30,2023-06-15,197 days
20566,D3,15,2023-09-30,2024-04-30,213 days
20566,Sin sequia,18,2009-09-30,2011-02-28,516 days
20567,D0,16,2018-07-15,2019-02-28,228 days
20567,D1,4,2016-09-15,2016-10-31,46 days
20567,D2,3,2019-05-15,2019-06-15,31 days
20567,D3,7,2003-01-31,2003-07-31,181 days
20567,Sin sequia,35,2011-07-31,2014-03-31,974 days
20568,D0,9,2020-05-15,2020-09-15,123 days
20568,D1,7,2024-01-31,2024-04-30,90 days
20568,D2,3,2019-05-15,2019-06-15,31 days
20568,D3,7,2003-01-31,2003-07-31,181 days
20568,Sin sequia,32,2008-07-31,2011-02-28,942 days
20569,D0,17,2016-09-15,2017-05-15,242 days
20569,D1,9,2022-04-15,2022-08-15,122 days
20569,D2,1,2023-10-15,2023-10-15,0 days
20569,Sin sequia,71,2011-07-31,2015-09-30,1522 days
20570,D0,25,2017-07-31,2018-07-31,365 days
20570,D1,21,2016-07-31,2017-05-31,304 days
20570,D2,13,2022-11-30,2023-06-15,197 days
20570,D3,10,2023-10-15,2024-02-29,137 days
20570,Sin sequia,37,2011-06-30,2014-04-15,1020 days
21001,D0,15,2008-05-31,2009-07-31,426 days
21001,D1,3,2006-02-28,2006-04-30,61 days
21001,D2,1,2011-06-30,2011-06-30,0 days
21001,Sin sequia,105,2011-09-30,2017-03-31,2009 days
21002,D0,13,2022-07-31,2023-01-31,184 days
21002,D1,10,2008-11-30,2009-08-31,274 days
21002,D2,3,2011-04-30,2011-06-30,61 days
21002,Sin sequia,64,2012-01-31,2015-09-15,1323 days
21003,D0,22,2016-06-30,2017-05-15,319 days
21003,D1,11,2022-11-30,2023-05-15,166 days
21003,D2,7,2003-01-31,2003-07-31,181 days
21003,Sin sequia,32,2008-07-31,2011-02-28,942 days
21004,D0,9,2008-11-30,2009-07-31,243 days
21004,D1,3,2009-08-31,2009-10-31,61 days
21004,D2,1,2011-06-30,2011-06-30,0 days
21004,Sin sequia,106,2013-07-31,2018-03-15,1688 days
21005,D0,7,2009-01-31,2009-07-31,181 days
21005,D1,19,2023-07-15,2024-04-15,275 days
21005,D2,1,2007-06-30,2007-06-30,0 days
21005,Sin sequia,102,2011-09-30,2017-02-15,1965 days
21006,D0,7,2006-02-28,2006-08-31,184 days
21006,D1,12,2008-09-30,2009-08-31,335 days
21006,D2,3,2011-04-30,2011-06-30,61 days
21006,D3,4,2024-03-15,2024-04-30,46 days
21006,Sin sequia,74,2012-01-31,2016-02-15,1476 days
21007,D0,5,2008-02-29,2008-06-30,122 days
21007,D1,18,2022-12-31,2023-09-30,273 days
21007,D2,1,2011-06-30,2011-06-30,0 days
21007,Sin sequia,126,2011-09-30,2018-02-15,2330 days
21008,D0,13,2020-01-15,2020-07-15,182 days
21008,D1,10,2008-11-30,2009-08-31,274 days
21008,D2,11,2023-09-30,2024-02-29,152 days
21008,D3,4,2024-03-15,2024-04-30,46 days
21008,Sin sequia,60,2012-01-31,2015-07-15,1261 days
21009,D0,18,2018-07-31,2019-04-15,258 days
21009,D1,8,2023-06-30,2023-10-15,107 days
21009,D2,7,2003-01-31,2003-07-31,181 days
21009,Sin sequia,32,2008-07-31,2011-02-28,942 days
21010,D0,25,2017-05-31,2018-05-31,365 days
21010,D1,17,2019-07-31,2020-03-31,244 days
21010,D2,4,2024-03-15,2024-04-30,46 days
21010,Sin sequia,68,2014-03-15,2016-12-31,1022 days
21011,D0,9,2023-01-31,2023-06-15,135 days
21011,D1,8,2023-06-30,2023-10-15,107 days
21011,D2,3,2019-05-15,2019-06-15,31 days
21011,D3,7,2003-01-31,2003-07-31,181 days
21011,Sin sequia,68,2013-06-30,2016-07-31,1127 days
21012,D0,9,2008-11-30,2009-07-31,243 days
21012,D1,7,2024-01-31,2024-04-30,90 days
21012,D2,2,2011-06-30,2011-07-31,31 days
21012,Sin sequia,70,2013-07-31,2016-09-15,1142 days
21013,D0,25,2017-05-31,2018-05-31,365 days
21013,D1,17,2019-07-31,2020-03-31,244 days
21013,D2,8,2024-01-15,2024-04-30,106 days
21013,Sin sequia,43,2013-08-31,2015-08-15,714 days
21014,D0,10,2004-08-31,2005-05-31,273 days
21014,D1,16,2008-05-31,2009-08-31,457 days
21014,D2,3,2011-04-30,2011-06-30,61 days
21014,D3,4,2024-03-15,2024-04-30,46 days
21014,Sin sequia,74,2012-01-31,2016-02-15,1476 days
21015,D0,9,2008-11-30,2009-07-31,243 days
21015,D1,3,2006-02-28,2006-04-30,61 days
21015,D2,1,2011-06-30,2011-06-30,0 days
21015,Sin sequia,105,2011-09-30,2017-03-31,2009 days
21016,D0,7,2003-01-31,2003-07-31,181 days
21016,D1,14,2008-09-30,2009-10-31,396 days
21016,D2,3,2011-04-30,2011-06-30,61 days
21016,Sin sequia,122,2013-03-31,2018-09-15,1994 days
21017,D0,7,2003-01-31,2003-07-31,181 days
21017,D1,17,2008-04-30,2009-08-31,488 days
21017,D2,4,2024-03-15,2024-04-30,46 days
21017,Sin sequia,44,2013-03-31,2015-06-15,806 days
21018,D0,17,2017-09-30,2018-05-31,243 days
21018,D1,11,2022-11-30,2023-05-15,166 days
21018,D2,7,2003-01-31,2003-07-31,181 days
21018,Sin sequia,77,2013-07-31,2016-12-31,1249 days
21019,D0,9,2008-11-30,2009-07-31,243 days
21019,D1,13,2023-03-31,2023-10-15,198 days
21019,D2,1,2011-06-30,2011-06-30,0 days
21019,Sin sequia,66,2011-09-30,2015-08-15,1415 days
21020,D0,10,2022-05-31,2022-10-15,137 days
21020,D1,7,2003-01-31,2003-07-31,181 days
21020,D2,1,2011-06-30,2011-06-30,0 days
21020,Sin sequia,128,2011-09-30,2018-03-15,2358 days
21021,D0,12,2022-12-15,2023-06-15,182 days
21021,D1,7,2003-01-31,2003-07-31,181 days
21021,D2,1,2011-06-30,2011-06-30,0 days
21021,Sin sequia,66,2011-09-30,2015-08-15,1415 days
21022,D0,9,2008-11-30,2009-07-31,243 days
21022,D1,20,2023-07-15,2024-04-30,290 days
21022,D2,1,2007-06-30,2007-06-30,0 days
21022,Sin sequia,66,2011-09-30,2015-08-15,1415 days
21023,D0,25,2015-07-31,2016-07-31,366 days
21023,D1,7,2003-01-31,2003-07-31,181 days
21023,D2,2,2008-05-31,2008-06-30,30 days
21023,D3,1,2011-06-30,2011-06-30,0 days
21023,Sin sequia,20,2011-09-30,2013-04-30,578 days
21024,D0,15,2018-09-15,2019-04-15,212 days
21024,D1,8,2023-06-30,2023-10-15,107 days
21024,D2,7,2003-01-31,2003-07-31,181 days
21024,Sin sequia,32,2008-07-31,2011-02-28,942 days
21025,D0,7,2003-01-31,2003-07-31,181 days
21025,D1,17,2008-04-30,2009-08-31,488 days
21025,D2,8,2019-06-15,2019-09-30,107 days
21025,Sin sequia,51,2013-03-31,2015-09-30,913 days
21026,D0,7,2003-01-31,2003-07-31,181 days
21026,D1,12,2008-11-30,2009-10-31,335 days
21026,D2,1,2011-06-30,2011-06-30,0 days
21026,Sin sequia,124,2011-09-30,2018-01-15,2299 days
21027,D0,34,2017-01-15,2018-05-31,501 days
21027,D1,7,2021-03-15,2021-06-15,92 days
21027,D2,7,2003-01-31,2003-07-31,181 days
21027,Sin sequia,26,2003-10-31,2005-12-31,792 days
21028,D0,10,2004-08-31,2005-05-31,273 days
21028,D1,16,2008-05-31,2009-08-31,457 days
21028,D2,3,2011-04-30,2011-06-30,61 days
21028,Sin sequia,60,2013-03-31,2016-02-15,1051 days
21029,D0,11,2004-08-31,2005-06-30,303 days
21029,D1,16,2008-05-31,2009-08-31,457 days
21029,D2,3,2011-04-30,2011-06-30,61 days
21029,Sin sequia,60,2013-03-31,2016-02-15,1051 days
21030,D0,10,2004-08-31,2005-05-31,273 days
21030,D1,16,2008-05-31,2009-08-31,457 days
21030,D2,3,2011-04-30,2011-06-30,61 days
21030,Sin sequia,60,2013-03-31,2016-02-15,1051 days
21031,D0,10,2019-03-15,2019-07-31,138 days
21031,D1,20,2022-11-30,2023-09-30,304 days
21031,D2,1,2011-06-30,2011-06-30,0 days
21031,Sin sequia,127,2011-09-30,2018-02-28,2343 days
21032,D0,10,2018-12-15,2019-04-30,136 days
21032,D1,10,2023-06-30,2023-11-15,138 days
21032,D2,7,2003-01-31,2003-07-31,181 days
21032,Sin sequia,57,2012-03-31,2015-06-30,1186 days
21033,D0,13,2018-12-15,2019-06-15,182 days
21033,D1,19,2023-07-15,2024-04-15,275 days
21033,D2,1,2007-06-30,2007-06-30,0 days
21033,Sin sequia,102,2011-09-30,2017-02-15,1965 days
21034,D0,7,2003-01-31,2003-07-31,181 days
21034,D1,12,2008-11-30,2009-10-31,335 days
21034,D2,1,2011-06-30,2011-06-30,0 days
21034,Sin sequia,86,2013-06-30,2017-04-30,1400 days
21035,D0,10,2009-09-30,2010-06-30,273 days
21035,D1,7,2003-01-31,2003-07-31,181 days
21035,D2,1,2024-01-15,2024-01-15,0 days
21035,Sin sequia,77,2013-07-31,2016-12-31,1249 days
21036,D0,10,2009-09-30,2010-06-30,273 days
21036,D1,7,2003-01-31,2003-07-31,181 days
21036,Sin sequia,30,2011-09-30,2014-02-15,869 days
21037,D0,13,2018-10-31,2019-04-30,181 days
21037,D1,11,2022-11-30,2023-05-15,166 days
21037,D2,7,2003-01-31,2003-07-31,181 days
21037,Sin sequia,78,2013-06-30,2016-12-31,1280 days
21038,D0,13,2022-12-15,2023-06-30,197 days
21038,D1,3,2009-08-31,2009-10-31,61 days
21038,D2,1,2011-06-30,2011-06-30,0 days
21038,Sin sequia,106,2013-07-31,2018-03-15,1688 days
21039,D0,10,2004-08-31,2005-05-31,273 days
21039,D1,16,2008-05-31,2009-08-31,457 days
21039,D2,3,2011-04-30,2011-06-30,61 days
21039,Sin sequia,51,2013-03-31,2015-09-30,913 days
21040,D0,9,2008-11-30,2009-07-31,243 days
21040,D1,3,2006-02-28,2006-04-30,61 days
21040,D2,1,2011-06-30,2011-06-30,0 days
