cve_concatenada,sequia,racha,full_date_start_racha,full_date_end_racha,racha_dias
27015,D3,5,2018-08-31,2018-10-31,61
27015,Sin sequia,37,2013-05-31,2015-03-31,669
27016,D0,16,2017-05-31,2018-01-15,229
27016,D1,17,2016-04-30,2016-12-31,245
27016,D2,9,2017-01-15,2017-05-15,120
27016,D3,10,2019-06-15,2019-10-31,138
27016,Sin sequia,26,2013-05-31,2014-10-15,502
27017,D0,6,2004-08-31,2005-01-31,153
27017,D1,14,2019-10-31,2020-05-15,197
27017,D2,17,2018-08-15,2019-04-15,243
27017,D3,3,2009-10-31,2009-12-31,61
27017,Sin sequia,43,2011-08-31,2014-08-15,1080
28001,D0,21,2016-12-15,2017-10-15,304
28001,D1,10,2022-02-28,2022-07-15,137
28001,D2,7,2022-07-31,2022-10-31,92
28001,D3,14,2023-10-31,2024-05-15,197
28001,Sin sequia,19,2003-03-31,2004-11-30,610
28002,D0,26,2017-01-15,2018-01-31,381
28002,D1,19,2020-09-30,2021-06-30,273
28002,D2,12,2022-08-15,2023-01-31,169
28002,D3,12,2023-11-30,2024-05-15,167
28002,Sin sequia,15,2012-01-31,2013-03-31,425
28003,D0,8,2003-01-31,2003-09-30,242
28003,D1,20,2022-07-31,2023-05-31,304
28003,D2,6,2019-08-15,2019-10-31,77
28003,D3,12,2023-11-30,2024-05-15,167
28003,Sin sequia,16,2011-12-31,2013-03-31,456
28004,D0,9,2021-11-30,2022-03-31,121
28004,D1,14,2020-09-30,2021-04-15,197
28004,D2,7,2022-07-15,2022-10-15,92
28004,D3,4,2019-08-31,2019-10-15,45
28004,D4,3,2024-04-15,2024-05-15,30
28004,Sin sequia,17,2008-02-29,2009-06-30,487
28005,D0,11,2019-03-31,2019-08-31,153
28005,D1,13,2012-07-31,2013-07-31,365
28005,D2,11,2022-05-15,2022-10-15,153
28005,D3,2,2011-04-30,2011-05-31,31
28005,Sin sequia,29,2003-01-31,2005-07-31,912
28006,D0,5,2005-12-31,2006-04-30,120
28006,D1,3,2011-11-30,2012-01-31,62
28006,D2,5,2011-06-30,2011-10-31,123
28006,D3,2,2011-04-30,2011-05-31,31
28006,Sin sequia,87,2013-08-31,2017-06-15,1384
28007,D0,10,2017-03-31,2017-08-15,137
28007,D1,8,2019-10-15,2020-01-31,108
28007,D2,5,2012-09-30,2013-01-31,123
28007,D3,4,2006-01-31,2006-04-30,89
28007,D4,3,2011-09-30,2011-11-30,61
28007,Sin sequia,24,2003-01-31,2005-02-28,759
28008,D0,9,2012-12-31,2013-08-31,243
28008,D1,19,2019-07-31,2020-04-30,274
28008,D2,16,2022-08-31,2023-04-30,242
28008,D3,13,2023-11-15,2024-05-15,182
28008,Sin sequia,14,2003-09-30,2004-11-30,427
28009,D0,18,2022-09-30,2023-06-30,273
28009,D1,14,2015-09-30,2016-04-15,198
28009,D2,6,2018-10-15,2018-12-31,77
28009,D3,10,2023-12-31,2024-05-15,136
28009,Sin sequia,16,2011-12-31,2013-03-31,456
28010,D0,8,2013-01-31,2013-08-31,212
28010,D1,6,2011-08-31,2012-01-31,153
28010,D2,17,2022-05-15,2023-01-15,245
28010,D3,14,2023-10-31,2024-05-15,197
28010,Sin sequia,29,2003-01-31,2005-07-31,912
28011,D0,6,2009-07-31,2009-12-31,153
28011,D1,14,2020-09-30,2021-04-15,197
28011,D2,5,2022-07-15,2022-09-15,62
28011,D3,5,2019-08-15,2019-10-15,61
28011,Sin sequia,14,2003-09-30,2004-11-30,427
28012,D0,7,2004-08-31,2005-02-28,181
28012,D1,21,2018-07-31,2019-05-31,304
28012,D2,8,2019-06-15,2019-09-30,107
28012,D3,9,2023-11-30,2024-03-31,122
28012,D4,3,2024-04-15,2024-05-15,30
28012,Sin sequia,15,2012-01-31,2013-03-31,425
28013,D0,8,2012-12-31,2013-07-31,212
28013,D1,16,2019-07-31,2020-03-15,228
28013,D2,9,2021-02-28,2021-06-30,122
28013,D3,13,2023-11-15,2024-05-15,182
28013,Sin sequia,16,2003-07-31,2004-12-31,519
28014,D0,11,2017-04-15,2017-09-15,153
28014,D1,4,2009-04-30,2009-07-31,92
28014,D2,11,2019-08-15,2020-01-15,153
28014,D3,6,2011-08-31,2012-01-31,153
28014,D4,5,2021-03-15,2021-05-15,61
28014,Sin sequia,25,2003-01-31,2005-03-31,790
28015,D0,4,2005-09-30,2005-12-31,92
28015,D1,8,2019-10-15,2020-01-31,108
28015,D2,5,2009-03-31,2009-07-31,122
28015,D3,6,2012-09-30,2013-02-28,151
28015,D4,6,2013-03-31,2013-08-31,153
28015,Sin sequia,18,2003-07-31,2005-02-28,578
28016,D0,7,2012-07-31,2013-01-31,184
28016,D1,8,2023-05-31,2023-09-15,107
28016,D2,8,2021-02-28,2021-06-15,107
28016,D3,13,2023-11-15,2024-05-15,182
28016,Sin sequia,30,2003-01-31,2005-08-31,943
28017,D0,13,2019-11-15,2020-05-15,182
28017,D1,8,2023-05-31,2023-09-15,107
28017,D2,9,2023-11-30,2024-03-31,122
28017,D3,2,2011-04-30,2011-05-31,31
28017,Sin sequia,67,2013-06-30,2016-07-15,1111
28018,D0,10,2012-10-31,2013-07-31,273
28018,D1,5,2009-09-30,2010-01-31,123
28018,D2,14,2022-07-31,2023-02-15,199
28018,D3,14,2023-10-31,2024-05-15,197
28018,Sin sequia,22,2003-01-31,2004-12-31,700
28019,D0,5,2005-12-31,2006-04-30,120
28019,D1,14,2019-10-31,2020-05-15,197
28019,D2,7,2022-07-15,2022-10-15,92
28019,D3,5,2024-03-15,2024-05-15,61
28019,Sin sequia,44,2013-09-30,2015-09-15,715
28020,D0,12,2019-09-30,2020-03-15,167
28020,D1,9,2020-11-30,2021-03-31,121
28020,D2,6,2011-06-30,2011-11-30,153
28020,D3,2,2011-04-30,2011-05-31,31
28020,Sin sequia,30,2003-01-31,2005-08-31,943
28021,D0,7,2004-08-31,2005-02-28,181
28021,D1,18,2022-10-31,2023-07-31,273
28021,D2,7,2022-07-15,2022-10-15,92
28021,D3,9,2023-11-30,2024-03-31,122
28021,D4,3,2024-04-15,2024-05-15,30
28021,Sin sequia,14,2012-02-29,2013-03-31,396
28022,D0,5,2012-02-29,2012-06-30,122
28022,D1,6,2022-07-31,2022-10-15,76
28022,D2,8,2012-07-31,2013-02-28,212
28022,D3,3,2006-04-30,2006-06-30,61
28022,Sin sequia,18,2003-07-31,2005-02-28,578
28023,D0,8,2017-05-15,2017-08-31,108
28023,D1,4,2009-04-30,2009-07-31,92
28023,D2,9,2021-02-28,2021-06-30,122
28023,D3,2,2011-04-30,2011-05-31,31
28023,Sin sequia,26,2003-04-30,2005-07-31,823
28024,D0,7,2005-06-30,2005-12-31,184
28024,D1,13,2019-07-31,2020-01-31,184
28024,D2,3,2012-11-30,2013-01-31,62
28024,D3,6,2011-08-31,2012-01-31,153
28024,D4,2,2011-05-31,2011-06-30,30
28024,Sin sequia,25,2003-01-31,2005-03-31,790
28025,D0,7,2005-06-30,2005-12-31,184
28025,D1,9,2019-10-15,2020-02-15,123
28025,D2,4,2012-11-30,2013-02-28,90
28025,D3,4,2011-10-31,2012-01-31,92
28025,D4,2,2011-05-31,2011-06-30,30
28025,Sin sequia,24,2003-01-31,2005-02-28,759
28026,D0,5,2005-12-31,2006-04-30,120
28026,D1,11,2023-09-30,2024-02-29,152
28026,D2,5,2011-06-30,2011-10-31,123
28026,D3,2,2011-04-30,2011-05-31,31
28026,Sin sequia,104,2013-06-30,2018-01-31,1676
28027,D0,4,2008-11-30,2009-02-28,90
28027,D1,9,2022-09-15,2023-01-15,122
28027,D2,4,2013-05-31,2013-08-31,92
28027,D3,6,2011-12-31,2012-05-31,152
28027,D4,4,2011-08-31,2011-11-30,91
28027,Sin sequia,19,2003-07-31,2005-03-31,609
28028,D0,16,2022-10-31,2023-06-30,242
28028,D1,22,2020-09-30,2021-08-15,319
28028,D2,7,2022-07-15,2022-10-15,92
28028,D3,6,2024-01-15,2024-03-31,76
28028,D4,3,2024-04-15,2024-05-15,30
28028,Sin sequia,17,2008-02-29,2009-06-30,487
28029,D0,5,2003-01-31,2003-05-31,120
28029,D1,14,2020-09-30,2021-04-15,197
28029,D2,8,2022-06-30,2022-10-15,107
28029,D3,5,2019-08-15,2019-10-15,61
28029,Sin sequia,15,2003-07-31,2004-11-30,488
28030,D0,10,2012-10-31,2013-07-31,273
28030,D1,16,2019-07-31,2020-03-15,228
28030,D2,13,2022-07-31,2023-01-31,184
28030,D3,13,2023-11-15,2024-05-15,182
28030,Sin sequia,22,2003-01-31,2004-12-31,700
28031,D0,12,2020-10-31,2021-04-15,166
28031,D1,3,2011-07-31,2011-09-30,61
28031,D2,5,2022-06-30,2022-08-31,62
28031,D3,2,2011-04-30,2011-05-31,31
28031,Sin sequia,89,2013-06-30,2017-06-15,1446
28032,D0,10,2023-12-15,2024-04-30,137
28032,D1,8,2022-07-31,2022-11-15,107
28032,D2,5,2011-09-30,2012-01-31,123
28032,D3,4,2013-05-31,2013-08-31,92
28032,D4,2,2013-03-31,2013-04-30,30
28032,Sin sequia,18,2003-07-31,2005-02-28,578
28033,D0,4,2005-09-30,2005-12-31,92
28033,D1,8,2022-07-31,2022-11-15,107
28033,D2,5,2011-09-30,2012-01-31,123
28033,D3,6,2012-08-31,2013-01-31,153
28033,D4,1,2011-05-31,2011-05-31,0
28033,Sin sequia,18,2003-07-31,2005-02-28,578
28034,D0,16,2017-02-15,2017-09-30,227
28034,D1,8,2022-10-31,2023-02-15,107
28034,D2,11,2022-05-15,2022-10-15,153
28034,D3,13,2023-11-15,2024-05-15,182
28034,Sin sequia,29,2003-01-31,2005-07-31,912
28035,D0,18,2016-12-15,2017-08-31,259
28035,D1,7,2013-02-28,2013-08-31,184
28035,D2,13,2020-12-31,2021-06-30,181
28035,D3,11,2022-11-15,2023-04-30,166
28035,Sin sequia,24,2003-03-31,2005-04-30,761
28036,D0,12,2019-09-30,2020-03-15,167
28036,D1,7,2012-10-31,2013-04-30,181
28036,D2,11,2022-05-15,2022-10-15,153
28036,D3,13,2023-11-15,2024-05-15,182
28036,Sin sequia,29,2003-01-31,2005-07-31,912
28037,D0,26,2016-12-15,2017-12-31,381
28037,D1,17,2018-10-15,2019-06-15,243
28037,D2,7,2022-07-31,2022-10-31,92
28037,D3,13,2023-11-15,2024-05-15,182
28037,Sin sequia,12,2003-09-30,2004-09-30,366
28038,D0,18,2022-09-30,2023-06-30,273
28038,D1,14,2015-09-30,2016-04-15,198
28038,D2,6,2018-10-15,2018-12-31,77
28038,D3,10,2023-12-31,2024-05-15,136
28038,Sin sequia,16,2011-12-31,2013-03-31,456
28039,D0,13,2019-12-15,2020-06-15,183
28039,D1,20,2020-10-31,2021-08-15,288
28039,D2,8,2022-06-30,2022-10-15,107
28039,D3,5,2019-08-15,2019-10-15,61
28039,Sin sequia,37,2008-02-29,2011-02-28,1095
28040,D0,4,2005-09-30,2005-12-31,92
28040,D1,7,2022-11-15,2023-02-15,92
28040,D2,5,2011-09-30,2012-01-31,123
28040,D3,3,2012-11-30,2013-01-31,62
28040,D4,1,2011-05-31,2011-05-31,0
28040,Sin sequia,18,2003-07-31,2005-02-28,578
28041,D0,13,2019-01-31,2019-07-31,181
28041,D1,15,2019-08-15,2020-03-15,213
28041,D2,5,2023-02-28,2023-05-15,76
28041,D3,12,2023-11-30,2024-05-15,167
28041,Sin sequia,16,2003-07-31,2004-12-31,519
28042,D0,12,2019-09-30,2020-03-15,167
28042,D1,4,2012-09-30,2012-12-31,92
28042,D2,6,2011-06-30,2011-11-30,153
28042,D3,7,2023-11-15,2024-02-15,92
28042,Sin sequia,30,2003-01-31,2005-08-31,943
28043,D0,8,2009-07-31,2010-02-28,212
28043,D1,20,2022-10-31,2023-08-31,304
28043,D2,7,2022-07-15,2022-10-15,92
28043,D3,6,2023-11-30,2024-02-15,77
28043,Sin sequia,39,2013-10-31,2015-07-15,622
29001,D0,7,2003-01-31,2003-07-31,181
29001,D1,13,2008-10-31,2009-10-31,365
29001,D2,2,2024-04-30,2024-05-15,15
29001,Sin sequia,81,2013-06-30,2017-02-15,1326
29002,D0,7,2003-01-31,2003-07-31,181
29002,D1,13,2008-10-31,2009-10-31,365
29002,D2,2,2024-04-30,2024-05-15,15
29002,Sin sequia,81,2013-06-30,2017-02-15,1326
29003,D0,15,2023-08-15,2024-03-15,213
29003,D1,13,2008-10-31,2009-10-31,365
29003,D2,5,2023-02-28,2023-05-15,76
29003,D3,1,2011-06-30,2011-06-30,0
29003,Sin sequia,81,2013-06-30,2017-02-15,1326
29004,D0,7,2003-01-31,2003-07-31,181
29004,D1,14,2008-09-30,2009-10-31,396
29004,D2,5,2023-02-28,2023-05-15,76
29004,Sin sequia,58,2014-05-15,2016-09-30,869
29005,D0,13,2022-04-15,2022-10-15,183
29005,D1,13,2008-10-31,2009-10-31,365
29005,D2,2,2024-04-30,2024-05-15,15
29005,D3,1,2011-06-30,2011-06-30,0
29005,Sin sequia,81,2013-06-30,2017-02-15,1326
29006,D0,34,2018-07-15,2019-11-30,503
29006,D1,12,2008-11-30,2009-10-31,335
29006,D2,1,2006-03-31,2006-03-31,0
29006,D3,1,2011-06-30,2011-06-30,0
29006,Sin sequia,44,2013-06-30,2015-07-31,761
29007,D0,7,2003-01-31,2003-07-31,181
29007,D1,12,2008-11-30,2009-10-31,335
29007,D2,1,2011-06-30,2011-06-30,0
29007,Sin sequia,59,2014-05-15,2016-10-15,884
29008,D0,7,2003-01-31,2003-07-31,181
29008,D1,12,2008-11-30,2009-10-31,335
29008,D2,2,2023-02-28,2023-03-15,15
29008,Sin sequia,58,2014-05-15,2016-09-30,869
29009,D0,7,2003-01-31,2003-07-31,181
29009,D1,13,2008-10-31,2009-10-31,365
29009,D2,2,2024-04-30,2024-05-15,15
29009,Sin sequia,81,2013-06-30,2017-02-15,1326
29010,D0,7,2003-01-31,2003-07-31,181
29010,D1,13,2008-10-31,2009-10-31,365
29010,D2,1,2011-06-30,2011-06-30,0
29010,Sin sequia,81,2013-06-30,2017-02-15,1326
29011,D0,21,2022-04-15,2023-02-15,306
29011,D1,13,2008-10-31,2009-10-31,365
29011,D2,5,2023-02-28,2023-05-15,76
29011,D3,1,2011-06-30,2011-06-30,0
29011,Sin sequia,81,2013-06-30,2017-02-15,1326
29012,D0,33,2018-07-31,2019-11-30,487
29012,D1,13,2008-10-31,2009-10-31,365
29012,D2,1,2006-03-31,2006-03-31,0
29012,D3,1,2011-06-30,2011-06-30,0
29012,Sin sequia,81,2013-06-30,2017-02-15,1326
29013,D0,7,2003-01-31,2003-07-31,181
29013,D1,13,2008-10-31,2009-10-31,365
29013,D2,5,2023-02-28,2023-05-15,76
29013,Sin sequia,17,2011-09-30,2013-01-31,489
29014,D0,33,2018-07-31,2019-11-30,487
29014,D1,13,2008-10-31,2009-10-31,365
29014,D2,5,2023-02-28,2023-05-15,76
29014,D3,1,2011-06-30,2011-06-30,0
29014,Sin sequia,81,2013-06-30,2017-02-15,1326
29015,D0,19,2020-06-15,2021-03-15,273
29015,D1,13,2008-10-31,2009-10-31,365
29015,D2,1,2006-03-31,2006-03-31,0
29015,Sin sequia,81,2013-06-30,2017-02-15,1326
29016,D0,7,2003-01-31,2003-07-31,181
29016,D1,12,2008-11-30,2009-10-31,335
29016,D2,1,2011-06-30,2011-06-30,0
29016,Sin sequia,67,2014-05-15,2017-02-15,1007
29017,D0,7,2003-01-31,2003-07-31,181
29017,D1,12,2008-11-30,2009-10-31,335
29017,D2,1,2011-06-30,2011-06-30,0
29017,Sin sequia,85,2013-06-30,2017-04-15,1385
29018,D0,7,2003-01-31,2003-07-31,181
29018,D1,13,2008-10-31,2009-10-31,365
29018,D2,1,2011-06-30,2011-06-30,0
29018,Sin sequia,81,2013-06-30,2017-02-15,1326
29019,D0,7,2003-01-31,2003-07-31,181
29019,D1,13,2008-10-31,2009-10-31,365
29019,D2,1,2006-03-31,2006-03-31,0
29019,Sin sequia,86,2013-06-30,2017-04-30,1400
29020,D0,34,2018-07-15,2019-11-30,503
29020,D1,13,2008-10-31,2009-10-31,365
29020,D2,4,2023-02-28,2023-04-30,61
29020,D3,1,2011-06-30,2011-06-30,0
29020,Sin sequia,81,2013-06-30,2017-02-15,1326
29021,D0,33,2018-07-31,2019-11-30,487
29021,D1,13,2008-10-31,2009-10-31,365
29021,D2,1,2006-03-31,2006-03-31,0
29021,D3,1,2011-06-30,2011-06-30,0
29021,Sin sequia,81,2013-06-30,2017-02-15,1326
29022,D0,7,2003-01-31,2003-07-31,181
29022,D1,12,2008-11-30,2009-10-31,335
29022,D2,1,2011-06-30,2011-06-30,0
29022,Sin sequia,85,2013-06-30,2017-04-15,1385
29023,D0,7,2003-01-31,2003-07-31,181
29023,D1,13,2008-10-31,2009-10-31,365
29023,D2,1,2011-06-30,2011-06-30,0
29023,Sin sequia,86,2013-06-30,2017-04-30,1400
29024,D0,7,2003-01-31,2003-07-31,181
29024,D1,13,2008-10-31,2009-10-31,365
29024,D2,2,2024-04-30,2024-05-15,15
29024,Sin sequia,81,2013-06-30,2017-02-15,1326
29025,D0,7,2003-01-31,2003-07-31,181
29025,D1,5,2008-11-30,2009-03-31,121
29025,D2,1,2011-06-30,2011-06-30,0
29025,Sin sequia,85,2013-06-30,2017-04-15,1385
29026,D0,7,2003-01-31,2003-07-31,181
29026,D1,13,2008-10-31,2009-10-31,365
29026,D2,2,2024-04-30,2024-05-15,15
29026,Sin sequia,81,2013-06-30,2017-02-15,1326
29027,D0,7,2003-01-31,2003-07-31,181
29027,D1,12,2008-11-30,2009-10-31,335
29027,D2,1,2011-06-30,2011-06-30,0
29027,Sin sequia,86,2013-06-30,2017-04-30,1400
29028,D0,7,2003-01-31,2003-07-31,181
29028,D1,12,2008-11-30,2009-10-31,335
29028,D2,1,2011-06-30,2011-06-30,0
29028,Sin sequia,84,2013-06-30,2017-03-31,1370
29029,D0,7,2003-01-31,2003-07-31,181
29029,D1,13,2008-10-31,2009-10-31,365
29029,D2,1,2011-06-30,2011-06-30,0
29029,Sin sequia,85,2013-06-30,2017-04-15,1385
29030,D0,7,2003-01-31,2003-07-31,181
29030,D1,14,2008-09-30,2009-10-31,396
29030,D2,5,2023-02-28,2023-05-15,76
29030,D3,1,2011-06-30,2011-06-30,0
29030,Sin sequia,72,2013-06-30,2016-09-30,1188
29031,D0,16,2020-07-31,2021-03-15,227
29031,D1,13,2008-10-31,2009-10-31,365
29031,D2,5,2023-02-28,2023-05-15,76
29031,D3,1,2011-06-30,2011-06-30,0
29031,Sin sequia,81,2013-06-30,2017-02-15,1326
29032,D0,7,2003-01-31,2003-07-31,181
29032,D1,13,2008-10-31,2009-10-31,365
29032,D2,1,2011-06-30,2011-06-30,0
29032,Sin sequia,85,2013-06-30,2017-04-15,1385
29033,D0,7,2003-01-31,2003-07-31,181
29033,D1,13,2008-10-31,2009-10-31,365
29033,D2,2,2024-04-30,2024-05-15,15
29033,Sin sequia,85,2013-06-30,2017-04-15,1385
29034,D0,24,2018-07-15,2019-06-30,350
29034,D1,13,2008-10-31,2009-10-31,365
29034,D2,3,2024-03-31,2024-04-30,30
29034,D3,4,2023-02-28,2023-04-30,61
29034,Sin sequia,84,2013-03-31,2017-02-15,1417
29035,D0,7,2003-01-31,2003-07-31,181
29035,D1,13,2008-10-31,2009-10-31,365
29035,D2,2,2024-04-30,2024-05-15,15
29035,Sin sequia,78,2013-09-30,2017-02-15,1234
29036,D0,7,2003-01-31,2003-07-31,181
29036,D1,13,2008-10-31,2009-10-31,365
29036,D2,1,2006-03-31,2006-03-31,0
29036,Sin sequia,85,2013-06-30,2017-04-15,1385
29037,D0,7,2003-01-31,2003-07-31,181
29037,D1,12,2008-11-30,2009-10-31,335
29037,D2,1,2011-06-30,2011-06-30,0
29037,Sin sequia,87,2013-03-31,2017-03-31,1461
29038,D0,7,2003-01-31,2003-07-31,181
29038,D1,13,2008-10-31,2009-10-31,365
29038,D2,2,2024-04-30,2024-05-15,15
29038,D3,1,2011-06-30,2011-06-30,0
29038,Sin sequia,81,2013-06-30,2017-02-15,1326
29039,D0,7,2003-01-31,2003-07-31,181
29039,D1,13,2008-10-31,2009-10-31,365
29039,D2,5,2023-02-28,2023-05-15,76
29039,D3,1,2011-06-30,2011-06-30,0
29039,Sin sequia,78,2013-09-30,2017-02-15,1234
29040,D0,15,2020-08-15,2021-03-15,212
29040,D1,13,2008-10-31,2009-10-31,365
29040,D2,2,2024-04-30,2024-05-15,15
29040,D3,1,2011-06-30,2011-06-30,0
29040,Sin sequia,81,2013-06-30,2017-02-15,1326
29041,D0,7,2003-01-31,2003-07-31,181
29041,D1,12,2008-11-30,2009-10-31,335
29041,D2,1,2011-06-30,2011-06-30,0
29041,Sin sequia,86,2013-06-30,2017-04-30,1400
29042,D0,7,2003-01-31,2003-07-31,181
29042,D1,12,2008-11-30,2009-10-31,335
29042,D2,1,2011-06-30,2011-06-30,0
29042,Sin sequia,86,2013-06-30,2017-04-30,1400
29043,D0,13,2022-04-15,2022-10-15,183
29043,D1,13,2008-10-31,2009-10-31,365
29043,D2,2,2024-04-30,2024-05-15,15
29043,D3,1,2011-06-30,2011-06-30,0
29043,Sin sequia,81,2013-06-30,2017-02-15,1326
29044,D0,7,2003-01-31,2003-07-31,181
29044,D1,12,2008-11-30,2009-10-31,335
29044,D2,1,2011-06-30,2011-06-30,0
29044,Sin sequia,85,2013-06-30,2017-04-15,1385
29045,D0,34,2018-07-15,2019-11-30,503
29045,D1,13,2008-10-31,2009-10-31,365
29045,D2,4,2023-02-28,2023-04-30,61
29045,D3,1,2011-06-30,2011-06-30,0
29045,Sin sequia,81,2013-06-30,2017-02-15,1326
29046,D0,7,2003-01-31,2003-07-31,181
29046,D1,14,2008-09-30,2009-10-31,396
29046,D2,5,2023-02-28,2023-05-15,76
29046,D3,1,2011-06-30,2011-06-30,0
29046,Sin sequia,75,2013-03-31,2016-09-30,1279
29047,D0,7,2003-01-31,2003-07-31,181
29047,D1,14,2008-09-30,2009-10-31,396
29047,D2,5,2023-02-28,2023-05-15,76
29047,D3,1,2011-06-30,2011-06-30,0
29047,Sin sequia,75,2013-03-31,2016-09-30,1279
29048,D0,7,2003-01-31,2003-07-31,181
29048,D1,13,2008-10-31,2009-10-31,365
29048,D2,1,2011-06-30,2011-06-30,0
29048,Sin sequia,85,2013-06-30,2017-04-15,1385
29049,D0,16,2023-01-31,2023-09-30,242
29049,D1,13,2008-10-31,2009-10-31,365
29049,D2,1,2006-03-31,2006-03-31,0
29049,Sin sequia,85,2013-06-30,2017-04-15,1385
29050,D0,7,2003-01-31,2003-07-31,181
29050,D1,13,2008-10-31,2009-10-31,365
29050,D2,1,2011-06-30,2011-06-30,0
29050,Sin sequia,84,2013-06-30,2017-03-31,1370
29051,D0,16,2023-01-31,2023-09-30,242
29051,D1,13,2008-10-31,2009-10-31,365
29051,D2,1,2011-06-30,2011-06-30,0
29051,Sin sequia,85,2013-06-30,2017-04-15,1385
29052,D0,7,2003-01-31,2003-07-31,181
29052,D1,13,2008-10-31,2009-10-31,365
29052,D2,1,2011-06-30,2011-06-30,0
29052,Sin sequia,81,2013-06-30,2017-02-15,1326
29053,D0,16,2023-01-31,2023-09-30,242
29053,D1,13,2008-10-31,2009-10-31,365
29053,D2,1,2011-06-30,2011-06-30,0
29053,Sin sequia,85,2013-06-30,2017-04-15,1385
29054,D0,7,2003-01-31,2003-07-31,181
29054,D1,12,2008-11-30,2009-10-31,335
29054,D2,1,2011-06-30,2011-06-30,0
29054,Sin sequia,85,2013-06-30,2017-04-15,1385
29055,D0,16,2022-06-30,2023-02-15,230
29055,D1,13,2008-10-31,2009-10-31,365
29055,D2,5,2023-02-28,2023-05-15,76
29055,D3,1,2011-06-30,2011-06-30,0
29055,Sin sequia,81,2013-06-30,2017-02-15,1326
29056,D0,19,2023-01-31,2023-11-15,288
29056,D1,13,2008-10-31,2009-10-31,365
29056,D2,1,2006-03-31,2006-03-31,0
29056,Sin sequia,85,2013-06-30,2017-04-15,1385
29057,D0,7,2003-01-31,2003-07-31,181
29057,D1,13,2008-10-31,2009-10-31,365
29057,D2,1,2011-06-30,2011-06-30,0
29057,Sin sequia,86,2013-06-30,2017-04-30,1400
29058,D0,7,2003-01-31,2003-07-31,181
29058,D1,12,2008-11-30,2009-10-31,335
29058,D2,1,2011-06-30,2011-06-30,0
29058,Sin sequia,85,2013-06-30,2017-04-15,1385
29059,D0,7,2003-01-31,2003-07-31,181
29059,D1,12,2008-11-30,2009-10-31,335
29059,D2,1,2011-06-30,2011-06-30,0
29059,Sin sequia,85,2013-06-30,2017-04-15,1385
29060,D0,7,2003-01-31,2003-07-31,181
29060,D1,13,2008-10-31,2009-10-31,365
29060,D2,1,2011-06-30,2011-06-30,0
29060,Sin sequia,85,2013-06-30,2017-04-15,1385
30001,D0,9,2008-11-30,2009-07-31,243
30001,D1,7,2004-11-30,2005-05-31,182
30001,D2,1,2011-05-31,2011-05-31,0
30001,D3,1,2011-06-30,2011-06-30,0
30001,Sin sequia,42,2016-10-15,2018-06-30,623
30002,D0,9,2008-11-30,2009-07-31,243
30002,D1,7,2004-11-30,2005-05-31,182
30002,D2,1,2011-05-31,2011-05-31,0
30002,D3,1,2011-06-30,2011-06-30,0
30002,Sin sequia,46,2016-08-15,2018-06-30,684
30003,D0,6,2004-06-30,2004-11-30,153
30003,D1,6,2004-12-31,2005-05-31,151
30003,D2,8,2019-10-31,2020-02-15,107
30003,D3,6,2019-07-31,2019-10-15,76
30003,Sin sequia,19,2011-09-30,2013-03-31,548
30004,D0,9,2008-11-30,2009-07-31,243
30004,D1,7,2004-11-30,2005-05-31,182
30004,D2,3,2019-07-15,2019-08-15,31
30004,D3,4,2019-08-31,2019-10-15,45
30004,Sin sequia,24,2012-01-31,2013-12-31,700
30005,D0,15,2014-02-15,2014-09-15,212
30005,D1,13,2023-07-15,2024-01-15,184
30005,D2,4,2010-03-31,2010-06-30,91
30005,D3,6,2019-08-15,2019-10-31,77
30005,Sin sequia,29,2011-09-30,2014-01-31,854
30006,D0,11,2019-01-31,2019-06-30,150
30006,D1,18,2019-07-15,2020-03-31,260
30006,D2,1,2011-07-31,2011-07-31,0
30006,D3,1,2011-06-30,2011-06-30,0
30006,Sin sequia,116,2011-09-30,2017-09-15,2177
30007,D0,17,2016-09-15,2017-05-15,242
30007,D1,7,2004-11-30,2005-05-31,182
30007,D2,11,2019-07-31,2019-12-31,153
30007,D3,1,2011-06-30,2011-06-30,0
30007,Sin sequia,24,2012-01-31,2013-12-31,700
30008,D0,18,2015-07-31,2016-04-15,259
30008,D1,6,2019-09-15,2019-11-30,76
30008,D2,2,2008-05-31,2008-06-30,30
30008,D3,1,2011-06-30,2011-06-30,0
30008,Sin sequia,16,2012-01-31,2013-04-30,455
30009,D0,9,2008-11-30,2009-07-31,243
30009,D1,7,2004-11-30,2005-05-31,182
30009,D2,2,2018-08-31,2018-09-15,15
30009,D3,3,2019-09-15,2019-10-15,30
30009,Sin sequia,62,2012-01-31,2015-08-15,1292
30010,D0,7,2003-01-31,2003-07-31,181
30010,D1,12,2023-07-15,2023-12-31,169
30010,D2,2,2022-04-30,2022-05-15,15
30010,D3,1,2011-06-30,2011-06-30,0
30010,Sin sequia,46,2013-03-31,2015-07-15,836
30011,D0,7,2008-02-29,2008-08-31,184
30011,D1,7,2004-11-30,2005-05-31,182
30011,D2,9,2019-03-31,2019-07-31,122
30011,D3,7,2019-08-15,2019-11-15,92
30011,Sin sequia,25,2012-01-31,2014-01-31,731
30012,D0,13,2017-03-15,2017-09-15,184
30012,D1,13,2023-07-15,2024-01-15,184
30012,D2,4,2010-03-31,2010-06-30,91
30012,D3,5,2019-08-15,2019-10-15,61
30012,Sin sequia,29,2011-09-30,2014-01-31,854
