nombre_estado,cve_ent,n_month,n_day,normal_pr_mm
Aguascalientes,01,3,30,0.08389524379084928
Aguascalientes,01,3,31,0.2785933394169981
Aguascalientes,01,4,1,0.06101943313683575
Aguascalientes,01,4,2,0.17033192168407615
Aguascalientes,01,4,3,0.10010974535209345
Aguascalientes,01,4,4,0.31666778342978874
Aguascalientes,01,4,5,0.1755943167397412
Aguascalientes,01,4,6,0.10161948919881063
Aguascalientes,01,4,7,0.20164203571253242
Aguascalientes,01,4,8,0.28201912581678024
Aguascalientes,01,4,9,0.2184577704226743
Aguascalientes,01,4,10,0.07915076314600267
Aguascalientes,01,4,11,0.22416887130708155
Aguascalientes,01,4,12,0.1228562451017249
Aguascalientes,01,4,13,0.3114950853999093
Aguascalientes,01,4,14,0.31496381471727797
Aguascalientes,01,4,15,0.1127865411717825
Aguascalientes,01,4,16,0.10678290547804255
Aguascalientes,01,4,17,0.3311326172419896
Aguascalientes,01,4,18,0.2749143628270907
Aguascalientes,01,4,19,0.2437348460401102
Aguascalientes,01,4,20,0.22687076359625985
Aguascalientes,01,4,21,0.39872768401832437
Aguascalientes,01,4,22,0.06724263878948951
Aguascalientes,01,4,23,0.2428106011929614
Aguascalientes,01,4,24,0.49068618245456996
Aguascalientes,01,4,25,0.355742808591926
Aguascalientes,01,4,26,0.1502404298540752
Aguascalientes,01,4,27,0.23884100914121875
Aguascalientes,01,4,28,0.25889985004400023
Aguascalientes,01,4,29,0.14734027875569644
Aguascalientes,01,4,30,0.033974909257192876
Aguascalientes,01,5,1,0.12077938808594652
Aguascalientes,01,5,2,0.2631045679128666
Aguascalientes,01,5,3,0.24805402748502914
Aguascalientes,01,5,4,0.05736586074176681
Aguascalientes,01,5,5,0.11030816495214203
Aguascalientes,01,5,6,0.3118946754362294
Aguascalientes,01,5,7,0.24492958898529665
Aguascalientes,01,5,8,0.48962863790646677
Aguascalientes,01,5,9,0.33436457904991895
Aguascalientes,01,5,10,0.507370831762105
Aguascalientes,01,5,11,0.6247949894526059
Aguascalientes,01,5,12,0.44902442275958915
Aguascalientes,01,5,13,1.037977629498004
Aguascalientes,01,5,14,0.2508561119853344
Aguascalientes,01,5,15,0.7571461164072214
Aguascalientes,01,5,16,0.6403860904142833
Aguascalientes,01,5,17,0.3467684061090114
Aguascalientes,01,5,18,0.9902164803537574
Aguascalientes,01,5,19,0.925833613192432
Aguascalientes,01,5,20,0.3396595086083879
Aguascalientes,01,5,21,0.6013462168996611
Aguascalientes,01,5,22,0.26103413787105073
Aguascalientes,01,5,23,0.3505510301163134
Aguascalientes,01,5,24,0.8450701638036949
Aguascalientes,01,5,25,0.856050673153793
Aguascalientes,01,5,26,2.07365172645496
Aguascalientes,01,5,27,1.4946804777358287
Aguascalientes,01,5,28,1.629145008831033
Aguascalientes,01,5,29,0.3647552651276285
Aguascalientes,01,5,30,0.9535228835684376
Aguascalientes,01,5,31,2.2456633230887215
Aguascalientes,01,6,1,1.5189402454366179
Aguascalientes,01,6,2,0.9233569382902139
Aguascalientes,01,6,3,1.5179410612159088
Aguascalientes,01,6,4,1.4421485120815316
Aguascalientes,01,6,5,1.6325855175669952
Aguascalientes,01,6,6,2.075325279147981
Aguascalientes,01,6,7,1.75630124919144
Aguascalientes,01,6,8,2.633308058507269
Aguascalientes,01,6,9,3.338431414966949
Aguascalientes,01,6,10,4.460253110505734
Aguascalientes,01,6,11,3.8133945752295206
Aguascalientes,01,6,12,2.7923246578195617
Aguascalientes,01,6,13,2.671826233196713
Aguascalientes,01,6,14,4.228909084932961
Aguascalientes,01,6,15,4.591343828777442
Aguascalientes,01,6,16,2.9226573383923973
Aguascalientes,01,6,17,2.1267490132242552
Aguascalientes,01,6,18,2.2611772171849895
Aguascalientes,01,6,19,1.8545181765904726
Aguascalientes,01,6,20,3.1730028140558213
Aguascalientes,01,6,21,3.2589782708336372
Aguascalientes,01,6,22,3.712457344686738
Aguascalientes,01,6,23,4.965050529810823
Aguascalientes,01,6,24,3.763698995816437
Aguascalientes,01,6,25,3.133914613633692
Aguascalientes,01,6,26,3.4433142139437503
Aguascalientes,01,6,27,3.4839332658897626
Aguascalientes,01,6,28,3.142840782963757
Aguascalientes,01,6,29,2.3289133233383716
Aguascalientes,01,6,30,6.063054317167012
Aguascalientes,01,7,1,7.955524430319964
Aguascalientes,01,7,2,3.968397058075347
Aguascalientes,01,7,3,4.931202541719525
Aguascalientes,01,7,4,4.697202757386566
Aguascalientes,01,7,5,6.0719422994791925
Aguascalientes,01,7,6,4.128129999529846
Aguascalientes,01,7,7,4.301337956257681
Aguascalientes,01,7,8,4.333311210805994
Aguascalientes,01,7,9,3.8290360309204257
Aguascalientes,01,7,10,4.939486813527152
Aguascalientes,01,7,11,3.579683095870146
Aguascalientes,01,7,12,3.163410467190579
Aguascalientes,01,7,13,6.502018343444918
Aguascalientes,01,7,14,4.74437498527059
Aguascalientes,01,7,15,4.098741045850868
Aguascalientes,01,7,16,3.4029160947174257
Aguascalientes,01,7,17,4.017832258055372
Aguascalientes,01,7,18,4.138976868247927
Aguascalientes,01,7,19,3.5994914764885078
Aguascalientes,01,7,20,4.4125701199983505
Aguascalientes,01,7,21,3.334652900015729
Aguascalientes,01,7,22,2.9770051498077668
Aguascalientes,01,7,23,2.330169101014098
Aguascalientes,01,7,24,2.8004733990509187
Aguascalientes,01,7,25,3.9122190794331266
Aguascalientes,01,7,26,3.5311490214957235
Aguascalientes,01,7,27,3.1717512826278633
Aguascalientes,01,7,28,4.618981438715567
Aguascalientes,01,7,29,5.419840474518327
Aguascalientes,01,7,30,3.1856770246106105
Aguascalientes,01,7,31,4.556609962931936
Aguascalientes,01,8,1,3.052594350292044
Aguascalientes,01,8,2,3.2514161400692143
Aguascalientes,01,8,3,2.9035766636428693
Aguascalientes,01,8,4,3.6566032208953057
Aguascalientes,01,8,5,4.067262986879562
Aguascalientes,01,8,6,3.099901250939749
Aguascalientes,01,8,7,3.9757665349011653
Aguascalientes,01,8,8,3.2642518498208877
Aguascalientes,01,8,9,5.45361523394455
Aguascalientes,01,8,10,3.1049220375861126
Aguascalientes,01,8,11,2.1150660391622527
Aguascalientes,01,8,12,3.1120501756135326
Aguascalientes,01,8,13,4.256042460944298
Aguascalientes,01,8,14,4.212270622204169
Aguascalientes,01,8,15,6.147616393332427
Aguascalientes,01,8,16,3.706495344639935
Aguascalientes,01,8,17,2.75338487549821
Aguascalientes,01,8,18,3.611520899519535
Aguascalientes,01,8,19,2.744361294096647
Aguascalientes,01,8,20,4.465566041903908
Aguascalientes,01,8,21,2.4752452400347607
Aguascalientes,01,8,22,5.333262397216928
Aguascalientes,01,8,23,3.1202451108047646
Aguascalientes,01,8,24,3.4512769580340086
Aguascalientes,01,8,25,4.463622412117702
Aguascalientes,01,8,26,2.994508371938767
Aguascalientes,01,8,27,3.2441088238325224
Aguascalientes,01,8,28,3.15244686162395
Aguascalientes,01,8,29,2.160516365659171
Aguascalientes,01,8,30,2.580756355929483
Aguascalientes,01,8,31,5.0047214387211785
Aguascalientes,01,9,1,5.497906396183718
Aguascalientes,01,9,2,4.551515655628952
Aguascalientes,01,9,3,4.163320802331917
Aguascalientes,01,9,4,2.934690860647512
Aguascalientes,01,9,5,2.7774787769875418
Aguascalientes,01,9,6,3.14613303361103
Aguascalientes,01,9,7,3.1572150393204903
Aguascalientes,01,9,8,3.037446290457989
Aguascalientes,01,9,9,5.17215376915216
Aguascalientes,01,9,10,5.051879729624009
Aguascalientes,01,9,11,3.6778131995363132
Aguascalientes,01,9,12,2.4814028331360114
Aguascalientes,01,9,13,3.422707623148076
Aguascalientes,01,9,14,1.935029138567001
Aguascalientes,01,9,15,3.769103179741926
Aguascalientes,01,9,16,1.3923725558714055
Aguascalientes,01,9,17,2.2210296337866926
Aguascalientes,01,9,18,3.2869412022760915
Aguascalientes,01,9,19,3.479672533526643
Aguascalientes,01,9,20,2.718960510141689
Aguascalientes,01,9,21,4.43420850820477
Aguascalientes,01,9,22,1.5187609393492334
Aguascalientes,01,9,23,2.512504181763617
Aguascalientes,01,9,24,2.8598262403866657
Aguascalientes,01,9,25,1.5660042792432813
Aguascalientes,01,9,26,1.0704383947020264
Aguascalientes,01,9,27,2.3776863399130095
Aguascalientes,01,9,28,0.5728914240801408
Aguascalientes,01,9,29,0.7165978173433893
Aguascalientes,01,9,30,0.9036984507946381
Aguascalientes,01,10,1,0.33817007699338464
Aguascalientes,01,10,2,0.5728792827083445
Aguascalientes,01,10,3,0.9606156505066812
Aguascalientes,01,10,4,2.67836876849743
Aguascalientes,01,10,5,1.229672315416209
Aguascalientes,01,10,6,0.8050882473774796
Aguascalientes,01,10,7,1.8896406644280017
Aguascalientes,01,10,8,2.2664943649342257
Aguascalientes,01,10,9,3.7033259491369543
Aguascalientes,01,10,10,2.6382361775096657
Aguascalientes,01,10,11,1.2414536437877417
Aguascalientes,01,10,12,2.179819401919699
Aguascalientes,01,10,13,2.147585310988331
Aguascalientes,01,10,14,1.092351370681502
Aguascalientes,01,10,15,1.7865334996316895
Aguascalientes,01,10,16,0.7732897585587091
Aguascalientes,01,10,17,0.447554024829355
Aguascalientes,01,10,18,0.56625209189601855
Aguascalientes,01,10,19,0.6193473903389093
Aguascalientes,01,10,20,1.0865813964222528
Aguascalientes,01,10,21,0.9829534749888083
Aguascalientes,01,10,22,0.7324818156574724
Aguascalientes,01,10,23,0.2908378497190739
Aguascalientes,01,10,24,0.4220596746095536
Aguascalientes,01,10,25,1.4348354089058968
Aguascalientes,01,10,26,0.4818123933718947
Aguascalientes,01,10,27,0.1288801216203425
Aguascalientes,01,10,28,0.18420705493282977
Aguascalientes,01,10,29,1.9137054691301987
Aguascalientes,01,10,30,0.12983788234220955
Aguascalientes,01,10,31,0.12722551461315415
Aguascalientes,01,11,1,0.23474605984589267
Aguascalientes,01,11,2,0.4898396633435356
Aguascalientes,01,11,3,0.7113537590493847
Aguascalientes,01,11,4,0.8502673455655215
Aguascalientes,01,11,5,0.36106957708702425
Aguascalientes,01,11,6,0.10051905417660663
Aguascalientes,01,11,7,0.06388995058681787
Aguascalientes,01,11,8,0.08774447537237214
Aguascalientes,01,11,9,0.1566877580677739
Aguascalientes,01,11,10,0.05946830761890655
Aguascalientes,01,11,11,0.21446459117967168
Aguascalientes,01,11,12,1.2910478449471996
Aguascalientes,01,11,13,0.26257406833014263
Aguascalientes,01,11,14,0.5131230702560388
Aguascalientes,01,11,15,0.26457580936590247
Aguascalientes,01,11,16,0.10581491657113436
Aguascalientes,01,11,17,0.45479917256071334
Aguascalientes,01,11,18,0.7384188215901506
Aguascalientes,01,11,19,0.3495752165531166
Aguascalientes,01,11,20,0.06657503319141168
Aguascalientes,01,11,21,0.2060957934007427
Aguascalientes,01,11,22,0.22804926906926168
Aguascalientes,01,11,23,0.22065322248101168
Aguascalientes,01,11,24,0.12522074814792977
Aguascalientes,01,11,25,0.5260928028791142
Aguascalientes,01,11,26,0.8641284014448811
Aguascalientes,01,11,27,0.38179232441073957
Aguascalientes,01,11,28,0.21651867359594593
Aguascalientes,01,11,29,0.12291203018917558
Aguascalientes,01,11,30,0.261554558553242
Aguascalientes,01,12,1,0.12022634001975438
Aguascalientes,01,12,2,0.06005924192505281
Aguascalientes,01,12,3,0.6655050896500546
Aguascalientes,01,12,4,0.27981234996820975
Aguascalientes,01,12,5,0.37005258462649976
Aguascalientes,01,12,6,0.20808299641003547
Aguascalientes,01,12,7,0.13357658563582067
Aguascalientes,01,12,8,0.3688727922636763
Aguascalientes,01,12,9,0.14820932883220478
Aguascalientes,01,12,10,0.5456685418368336
Aguascalientes,01,12,11,0.2046056645482942
Aguascalientes,01,12,12,0.24430189033825048
Aguascalientes,01,12,13,0.6896110408561233
Aguascalientes,01,12,14,0.298357543274068
Aguascalientes,01,12,15,0.22949029313485975
Aguascalientes,01,12,16,0.22988912341989323
Aguascalientes,01,12,17,0.057385749814006744
Aguascalientes,01,12,18,0.23640518696606333
Aguascalientes,01,12,19,0.3869571508987054
Aguascalientes,01,12,20,0.44067133009201065
Aguascalientes,01,12,21,0.21449457303526062
Aguascalientes,01,12,22,0.5039488333507116
Aguascalientes,01,12,23,0.24192109795492053
Aguascalientes,01,12,24,0.21568039455031163
Aguascalientes,01,12,25,0.14653692139626417
Aguascalientes,01,12,26,0.6425961894867771
Aguascalientes,01,12,27,0.4119459150167707
Aguascalientes,01,12,28,0.3074617668739062
Aguascalientes,01,12,29,0.22003964441962806
Aguascalientes,01,12,30,0.6148123316739486
Aguascalientes,01,12,31,0.5066446740520988
Baja California,02,1,1,0.5217401228991742
Baja California,02,1,2,1.8526091805555924
Baja California,02,1,3,1.8927695477908901
Baja California,02,1,4,0.7530901893964832
Baja California,02,1,5,1.3479078723876972
Baja California,02,1,6,0.18165763778578323
Baja California,02,1,7,0.5880473969196455
Baja California,02,1,8,0.4618925614172322
Baja California,02,1,9,0.36928612143749867
Baja California,02,1,10,0.5539065527408181
Baja California,02,1,11,0.9729327185155285
Baja California,02,1,12,0.3584307224042024
Baja California,02,1,13,0.31951628751728384
Baja California,02,1,14,0.26621154590911433
Baja California,02,1,15,0.4479635171708287
Baja California,02,1,16,1.5855297582945702
Baja California,02,1,17,0.897199463548355
Baja California,02,1,18,0.6528210493421455
Baja California,02,1,19,0.39997974318804314
Baja California,02,1,20,0.27769181263649045
Baja California,02,1,21,0.6760046302507811
Baja California,02,1,22,0.6359366180853493
Baja California,02,1,23,0.7482026556244543
Baja California,02,1,24,0.35650974089204024
Baja California,02,1,25,0.8493276923044515
Baja California,02,1,26,1.051376713243721
Baja California,02,1,27,1.6375977127743018
Baja California,02,1,28,0.519723728487919
Baja California,02,1,29,0.7835992408316693
Baja California,02,1,30,0.7271488528739477
Baja California,02,1,31,1.0381376107066345
Baja California,02,2,1,0.280812487477872
Baja California,02,2,2,1.1207428461356697
Baja California,02,2,3,1.535019541193721
Baja California,02,2,4,1.2170436518335737
Baja California,02,2,5,0.3257166749443763
Baja California,02,2,6,1.0188875812129803
Baja California,02,2,7,1.0459993985971299
Baja California,02,2,8,2.256206997428762
Baja California,02,2,9,0.44428343334137477
Baja California,02,2,10,1.100710551627256
Baja California,02,2,11,1.2647455378102945
Baja California,02,2,12,1.190464550401656
Baja California,02,2,13,1.627411875477434
Baja California,02,2,14,0.9240826884723237
Baja California,02,2,15,1.024859407577539
Baja California,02,2,16,0.8467064269756973
Baja California,02,2,17,1.1206136352797427
Baja California,02,2,18,0.9727748356850796
Baja California,02,2,19,0.8095583194897208
Baja California,02,2,20,0.9656291461887541
Baja California,02,2,21,0.7643160942573398
Baja California,02,2,22,1.0300313088996425
Baja California,02,2,23,0.7100312266429714
Baja California,02,2,24,0.6236819831079412
Baja California,02,2,25,1.2195095124561617
Baja California,02,2,26,0.5672335891657618
Baja California,02,2,27,0.7624940815000664
Baja California,02,2,28,0.7531369330711241
Baja California,02,2,29,0.14903822252903154
Baja California,02,3,1,0.8093877536577458
Baja California,02,3,2,3.290345521786616
Baja California,02,3,3,1.4820574540883702
Baja California,02,3,4,0.23486907223285894
Baja California,02,3,5,1.440832561552851
Baja California,02,3,6,1.6143849558347223
Baja California,02,3,7,0.7033248878664734
Baja California,02,3,8,0.4133793374004975
Baja California,02,3,9,0.535488282681466
Baja California,02,3,10,1.2916765787530604
Baja California,02,3,11,0.5795155320189246
Baja California,02,3,12,0.6916977377942046
Baja California,02,3,13,0.8015512844141044
Baja California,02,3,14,1.426994645121007
Baja California,02,3,15,0.21714499996440187
Baja California,02,3,16,0.3112023997845738
Baja California,02,3,17,0.22186580617395907
Baja California,02,3,18,1.1234772805608582
Baja California,02,3,19,0.7634749588489798
Baja California,02,3,20,0.708730976101602
Baja California,02,3,21,0.200450635010103
Baja California,02,3,22,0.18077211928893527
Baja California,02,3,23,0.634571006807248
Baja California,02,3,24,0.08011183136502328
Baja California,02,3,25,0.49839128574122676
Baja California,02,3,26,1.4083388023878447
Baja California,02,3,27,1.0318104172712999
Baja California,02,3,28,0.3650243104597484
Baja California,02,3,29,0.1828792249328357
Baja California,02,3,30,0.16748169325011966
Baja California,02,3,31,0.5390607124123951
Baja California,02,4,1,0.4082695173102321
Baja California,02,4,2,0.35262433880206995
Baja California,02,4,3,0.25682215593436486
Baja California,02,4,4,0.4222449404422117
Baja California,02,4,5,0.3365490837597592
Baja California,02,4,6,0.23402347557776734
Baja California,02,4,7,0.08753980282878641
Baja California,02,4,8,0.03699182526650069
Baja California,02,4,9,0.04690571810396142
Baja California,02,4,10,0.1750187470476031
Baja California,02,4,11,0.17060572734564075
Baja California,02,4,12,0.48874179744461604
Baja California,02,4,13,0.07587412243726574
Baja California,02,4,14,0.11328067647765629
Baja California,02,4,15,0.29048136298754634
Baja California,02,4,16,0.24061421312858586
Baja California,02,4,17,0.18707305704326893
Baja California,02,4,18,0.4226523397138702
Baja California,02,4,19,0.2700670349089971
Baja California,02,4,20,0.25343219692483465
Baja California,02,4,21,0.29871431418927513
Baja California,02,4,22,0.22557255894884443
Baja California,02,4,23,0.09447517612244662
Baja California,02,4,24,0.2502616050025889
Baja California,02,4,25,0.10222188455424121
Baja California,02,4,26,0.05089774784400363
Baja California,02,4,27,0.06675552023691203
Baja California,02,4,28,0.08767398240625203
Baja California,02,4,29,0.10581881293312982
Baja California,02,4,30,0.0775284969853136
Baja California,02,5,1,0.10034425429531288
Baja California,02,5,2,0.03558707657419964
Baja California,02,5,3,0.030118778847101887
Baja California,02,5,4,0.027748327019826765
Baja California,02,5,5,0.06285017655669325
Baja California,02,5,6,0.02926575580852523
Baja California,02,5,7,0.00814814986650298
Baja California,02,5,8,0.03393854491858193
Baja California,02,5,9,0.021174387352636208
Baja California,02,5,10,0.014973559398588592
Baja California,02,5,11,0.005693189272931064
Baja California,02,5,12,0.010235381170830138
Baja California,02,5,13,0.029384701579119897
Baja California,02,5,14,0.03410378429765706
Baja California,02,5,15,0.047051220987075495
Baja California,02,5,16,0.05935034227521078
Baja California,02,5,17,0.012903487691050259
Baja California,02,5,18,0.013817982771583626
Baja California,02,5,19,0.02325573417652052
Baja California,02,5,20,0.03041956400475691
Baja California,02,5,21,0.00837105665556119
Baja California,02,5,22,0.03566940102842056
Baja California,02,5,23,0.01690960355708347
Baja California,02,5,24,0.061411474015664574
Baja California,02,5,25,0.01989408059245405
Baja California,02,5,26,0.008806255230049539
Baja California,02,5,27,0.013140869478627202
Baja California,02,5,28,0.029306462514748933
Baja California,02,5,29,0.011122160058113537
Baja California,02,5,30,0.036575720347087226
Baja California,02,5,31,0.011712312282556949
Baja California,02,6,1,0.007192364398722845
Baja California,02,6,2,0.004607660985098815
Baja California,02,6,3,4.000251075562145e-4
Baja California,02,6,4,0.006594451483255821
Baja California,02,6,5,0.005960554744301758
Baja California,02,6,6,0.0026458837877932277
Baja California,02,6,7,0.001535641787703784
Baja California,02,6,8,9.342435204218542e-4
Baja California,02,6,9,0.0012467069524409766
Baja California,02,6,10,8.73274972546794e-5
Baja California,02,6,11,0.0010993215224516383
Baja California,02,6,12,6.473186933764724e-5
Baja California,02,6,13,3.5615909902793604e-5
Baja California,02,6,14,0
Baja California,02,6,15,2.093907640629808e-5
Baja California,02,6,16,7.472597268039705e-4
Baja California,02,6,17,2.1779795086725162e-4
Baja California,02,6,18,1.1214611649559429e-4
Baja California,02,6,19,8.578464486018192e-4
Baja California,02,6,20,0.0011155656840127735
Baja California,02,6,21,0.004084794714897012
Baja California,02,6,22,0.013530775153371376
Baja California,02,6,23,0.0026837928710881508
Baja California,02,6,24,0.0011538588380708517
Baja California,02,6,25,0.007593041100189044
Baja California,02,6,26,0.00368924884741179
Baja California,02,6,27,0.0059360483131393055
Baja California,02,6,28,0.00881784232522329
Baja California,02,6,29,0.019287251803728728
Baja California,02,6,30,0.02315476638924271
Baja California,02,7,1,0.06047725268945261
Baja California,02,7,2,0.03411307766261813
Baja California,02,7,3,0.051484960717820855
Baja California,02,7,4,0.043617413773751626
Baja California,02,7,5,0.04785852805926191
Baja California,02,7,6,0.08566967835582068
Baja California,02,7,7,0.1444444106661893
Baja California,02,7,8,0.08457227936158565
Baja California,02,7,9,0.05834417734519676
Baja California,02,7,10,0.06021847101577752
Baja California,02,7,11,0.054256304998457065
Baja California,02,7,12,0.09299103649563936
Baja California,02,7,13,0.13797119688649767
Baja California,02,7,14,0.2595734168393485
Baja California,02,7,15,0.25546739484382414
Baja California,02,7,16,0.13579255020979952
Baja California,02,7,17,0.08465601440409783
Baja California,02,7,18,0.10180978511051754
Baja California,02,7,19,0.05467160190300191
Baja California,02,7,20,0.10867916180651366
Baja California,02,7,21,0.2249292547771881
Baja California,02,7,22,0.19972853161840948
Baja California,02,7,23,0.07696359489717255
Baja California,02,7,24,0.09049321566632514
Baja California,02,7,25,0.12092033285883337
Baja California,02,7,26,0.20343047091829997
Baja California,02,7,27,0.20019473279190703
Baja California,02,7,28,0.24875798631397666
Baja California,02,7,29,0.1686286616497315
Baja California,02,7,30,0.19079914260474728
Baja California,02,7,31,0.13310915273876267
Baja California,02,8,1,0.0850080912307961
Baja California,02,8,2,0.21762392060710808
Baja California,02,8,3,0.10296707767878135
Baja California,02,8,4,0.15877821486509508
Baja California,02,8,5,0.15524532385378198
Baja California,02,8,6,0.2330831078941924
Baja California,02,8,7,0.21546047758534798
Baja California,02,8,8,0.26730226988513256
Baja California,02,8,9,0.30825990326471364
Baja California,02,8,10,0.3647273952479528
Baja California,02,8,11,0.3917274137635927
Baja California,02,8,12,0.2203440264721468
Baja California,02,8,13,0.4733177066736257
Baja California,02,8,14,0.2849363003320507
Baja California,02,8,15,0.419738085614505
Baja California,02,8,16,0.1386554102600276
Baja California,02,8,17,0.354053699234658
Baja California,02,8,18,0.3479480572796074
Baja California,02,8,19,0.12312983991846176
Baja California,02,8,20,0.17812832014268098
Baja California,02,8,21,0.2500458100433953
Baja California,02,8,22,0.17303183489058555
Baja California,02,8,23,0.28388238052949616
Baja California,02,8,24,0.17810564707213894
Baja California,02,8,25,0.28583765061764754
Baja California,02,8,26,0.30232536275881217
Baja California,02,8,27,0.1569552442333249
Baja California,02,8,28,0.09023523610436182
Baja California,02,8,29,0.26797660722741584
Baja California,02,8,30,0.2076480277047657
Baja California,02,8,31,0.26983639553328487
Baja California,02,9,1,0.30958525320197716
Baja California,02,9,2,0.3772384982238396
Baja California,02,9,3,0.33754082747235675
Baja California,02,9,4,0.44479967606830223
Baja California,02,9,5,0.6358418632325474
Baja California,02,9,6,0.5106687616955975
Baja California,02,9,7,0.19183157422902586
Baja California,02,9,8,0.36693054428389493
Baja California,02,9,9,0.4453013745940741
Baja California,02,9,10,0.23282647583552235
Baja California,02,9,11,0.25958508469792935
Baja California,02,9,12,0.10133825335158184
Baja California,02,9,13,0.08387437968330726
Baja California,02,9,14,0.2118586340603688
Baja California,02,9,15,0.09787141985689951
Baja California,02,9,16,0.3564176631127685
Baja California,02,9,17,0.30249313786485127
Baja California,02,9,18,0.5315644310473939
Baja California,02,9,19,0.3497537779171193
Baja California,02,9,20,0.26536997253054495
Baja California,02,9,21,0.27436710428732597
Baja California,02,9,22,0.22770136943440003
Baja California,02,9,23,0.24568589595946894
Baja California,02,9,24,0.06673735819916113
Baja California,02,9,25,0.5324165452435594
Baja California,02,9,26,0.19802730254950143
Baja California,02,9,27,0.1616842511303043
Baja California,02,9,28,0.09492411939338281
Baja California,02,9,29,0.052307560961761944
Baja California,02,9,30,0.1568332742007036
Baja California,02,10,1,0.3118439487660347
Baja California,02,10,2,0.3355478468719529
Baja California,02,10,3,0.19128863639929408
Baja California,02,10,4,0.16646130112455215
Baja California,02,10,5,0.1488412444402859
Baja California,02,10,6,0.06978107306992408
Baja California,02,10,7,0.21713623727639889
Baja California,02,10,8,0.024421139348190603
Baja California,02,10,9,0.13115420890766435
Baja California,02,10,10,0.2692197258875006
Baja California,02,10,11,0.283619818528864
Baja California,02,10,12,0.037249237692728976
Baja California,02,10,13,0.035859149810469976
Baja California,02,10,14,0.03632187117529393
Baja California,02,10,15,0.25051623618827207
Baja California,02,10,16,0.2767008382053615
Baja California,02,10,17,0.21419112976560015
Baja California,02,10,18,0.10702158728955524
Baja California,02,10,19,0.11512563127394924
Baja California,02,10,20,0.11657208744714644
Baja California,02,10,21,0.2969326918571868
Baja California,02,10,22,0.301364853493418
Baja California,02,10,23,0.30274093408491587
Baja California,02,10,24,0.16716070469513708
Baja California,02,10,25,0.18266088052148427
Baja California,02,10,26,0.42253578485445903
Baja California,02,10,27,0.839635851196344
Baja California,02,10,28,0.33490912733757516
Baja California,02,10,29,0.23746774308502283
Baja California,02,10,30,0.3007341968616847
Baja California,02,10,31,0.6452875650341336
Baja California,02,11,1,0.29459802671766844
Baja California,02,11,2,0.06347843301690159
Baja California,02,11,3,0.060714381590838314
Baja California,02,11,4,0.1182763345686987
Baja California,02,11,5,0.11594969714441496
Baja California,02,11,6,0.2855172368580151
Baja California,02,11,7,0.3050379401803309
Baja California,02,11,8,0.14578635779184893
Baja California,02,11,9,0.29852206798249803
Baja California,02,11,10,0.289140133541793
Baja California,02,11,11,0.2929499869022162
Baja California,02,11,12,0.36979743208390814
Baja California,02,11,13,0.29757965130572117
Baja California,02,11,14,0.2823160403986658
Baja California,02,11,15,0.35532672401521304
Baja California,02,11,16,1.0218169441051002
Baja California,02,11,17,0.4622453015525146
Baja California,02,11,18,0.3430407506566268
Baja California,02,11,19,0.05698581560210236
Baja California,02,11,20,0.44729009885775983
Baja California,02,11,21,0.5564474477405181
Baja California,02,11,22,0.40596906472522387
Baja California,02,11,23,0.33708574610924374
Baja California,02,11,24,0.29672985569532423
Baja California,02,11,25,1.396622668258896
Baja California,02,11,26,0.7627461063833271
Baja California,02,11,27,0.452490427000494
Baja California,02,11,28,0.9992737828277181
Baja California,02,11,29,0.5452128140900913
Baja California,02,11,30,0.5896325124436695
Baja California,02,12,1,0.8731086825031859
Baja California,02,12,2,0.487851158175278
Baja California,02,12,3,0.49259298823421604
Baja California,02,12,4,0.5455704288453392
Baja California,02,12,5,1.4238465538922442
Baja California,02,12,6,0.7989070543761434
Baja California,02,12,7,0.7535664585299212
Baja California,02,12,8,1.038951849627209
Baja California,02,12,9,1.0304061394037747
Baja California,02,12,10,1.907326210307162
Baja California,02,12,11,1.0692465923388987
Baja California,02,12,12,0.2707004802639089
Baja California,02,12,13,0.3540706396374026
Baja California,02,12,14,0.347031270352994
Baja California,02,12,15,0.6817485890230184
Baja California,02,12,16,0.5407977990768871
Baja California,02,12,17,1.083139180279344
Baja California,02,12,18,0.6229649090482805
Baja California,02,12,19,0.41293173680386547
Baja California,02,12,20,0.3436420328985328
Baja California,02,12,21,0.602696422278007
Baja California,02,12,22,1.3564404549661602
Baja California,02,12,23,0.4931630295418505
Baja California,02,12,24,0.26543629518447953
Baja California,02,12,25,0.501459671058229
Baja California,02,12,26,0.6956669307546968
Baja California,02,12,27,1.6880530007739116
Baja California,02,12,28,1.1303425103321039
Baja California,02,12,29,1.1753551951944314
Baja California,02,12,30,1.1910791935489071
Baja California,02,12,31,0.5515626272255144
Baja California Sur,03,1,1,0.5331324119143791
Baja California Sur,03,1,2,1.2357792742582756
Baja California Sur,03,1,3,0.8893302582018439
Baja California Sur,03,1,4,0.5704531409359737
Baja California Sur,03,1,5,0.6687041315720251
Baja California Sur,03,1,6,0.6386884538824616
Baja California Sur,03,1,7,0.07856039688492657
Baja California Sur,03,1,8,0.15836670908758932
Baja California Sur,03,1,9,0.2782083209415507
Baja California Sur,03,1,10,0.24873989296285332
Baja California Sur,03,1,11,0.6189656332732507
Baja California Sur,03,1,12,0.45063364894740354
Baja California Sur,03,1,13,0.8042218178835809
Baja California Sur,03,1,14,0.4122759099094071
Baja California Sur,03,1,15,0.30830911340645173
Baja California Sur,03,1,16,0.27687615997304665
