date_year,nombre_estado,cve_ent,nombre_municipio,cve_mun,hombres,mujeres,total
2025,Chiapas,07,Tapilula,07091,7424,7829,15253
2025,Chiapas,07,Tecpatán,07092,24002,24358,48360
2025,Chiapas,07,Tenejapa,07093,24520,25913,50433
2025,Chiapas,07,Teopisca,07094,24509,25947,50456
2025,Chiapas,07,Tila,07096,45764,45681,91445
2025,Chiapas,07,Tonalá,07097,51619,53158,104777
2025,Chiapas,07,Totolapa,07098,4234,4190,8424
2025,Chiapas,07,Tumbalá,07100,19408,20392,39800
2025,Chiapas,07,Tuxtla Chico,07102,24076,25628,49704
2025,Chiapas,07,Tuxtla Gutiérrez,07101,335942,371881,707823
2025,Chiapas,07,Tuzantán,07103,18656,19208,37864
2025,Chiapas,07,Tzimol,07104,8849,9283,18132
2025,Chiapas,07,Unión Juárez,07105,8807,9303,18110
2025,Chiapas,07,Venustiano Carranza,07106,37556,37984,75540
2025,Chiapas,07,Villa Comaltitlán,07071,16591,16991,33582
2025,Chiapas,07,Villa Corzo,07107,44816,46496,91312
2025,Chiapas,07,Villaflores,07108,60465,63322,123787
2025,Chiapas,07,Yajalón,07109,21758,22801,44559
2025,Chiapas,07,Zinacantán,07111,22320,25465,47785
2025,Chihuahua,08,Ahumada,08001,6829,6694,13523
2025,Chihuahua,08,Aldama,08002,13788,13933,27721
2025,Chihuahua,08,Allende,08003,5145,5027,10172
2025,Chihuahua,08,Aquiles Serdán,08004,10459,9999,20458
2025,Chihuahua,08,Ascensión,08005,13825,13524,27349
2025,Chihuahua,08,Bachíniva,08006,3734,3590,7324
2025,Chihuahua,08,Balleza,08007,9331,9061,18392
2025,Chihuahua,08,Batopilas,08008,6480,6516,12996
2025,Chihuahua,08,Bocoyna,08009,14954,15633,30587
2025,Chihuahua,08,Buenaventura,08010,13245,12969,26214
2025,Chihuahua,08,Camargo,08011,28681,29796,58477
2025,Chihuahua,08,Carichí,08012,5471,5363,10834
2025,Chihuahua,08,Casas Grandes,08013,6670,6366,13036
2025,Chihuahua,08,Chihuahua,08019,485826,513666,999492
2025,Chihuahua,08,Chínipas,08020,4666,4226,8892
2025,Chihuahua,08,Coronado,08014,1336,1230,2566
2025,Chihuahua,08,Coyame del Sotol,08015,1093,894,1987
2025,Chihuahua,08,Cuauhtémoc,08017,93119,99275,192394
2025,Chihuahua,08,Cusihuiriachi,08018,2814,2602,5416
2025,Chihuahua,08,Delicias,08021,82665,86989,169654
2025,Chihuahua,08,Dr. Belisario Domínguez,08022,1577,1529,3106
2025,Chihuahua,08,El Tule,08064,999,965,1964
2025,Chihuahua,08,Galeana,08023,3725,3718,7443
2025,Chihuahua,08,Gran Morelos,08026,1545,1485,3030
2025,Chihuahua,08,Guachochi,08027,25013,26284,51297
2025,Chihuahua,08,Guadalupe,08028,2392,2454,4846
2025,Chihuahua,08,Guadalupe y Calvo,08029,30366,29766,60132
2025,Chihuahua,08,Guazapares,08030,4609,4396,9005
2025,Chihuahua,08,Guerrero,08031,22663,22315,44978
2025,Chihuahua,08,Gómez Farías,08025,5200,5164,10364
2025,Chihuahua,08,Hidalgo del Parral,08032,59630,63618,123248
2025,Chihuahua,08,Huejotitán,08033,586,585,1171
2025,Chihuahua,08,Ignacio Zaragoza,08034,4072,3996,8068
2025,Chihuahua,08,Janos,08035,6548,5985,12533
2025,Chihuahua,08,Jiménez,08036,23774,24209,47983
2025,Chihuahua,08,Julimes,08038,2656,2568,5224
2025,Chihuahua,08,Juárez,08037,750846,754050,1504896
2025,Chihuahua,08,La Cruz,08016,2316,2194,4510
2025,Chihuahua,08,López,08039,2416,2243,4659
2025,Chihuahua,08,Madera,08040,16242,16066,32308
2025,Chihuahua,08,Maguarichi,08041,895,845,1740
2025,Chihuahua,08,Manuel Benavides,08042,926,783,1709
2025,Chihuahua,08,Matachí,08043,1798,1776,3574
2025,Chihuahua,08,Matamoros,08044,2656,2552,5208
2025,Chihuahua,08,Meoqui,08045,25076,25621,50697
2025,Chihuahua,08,Morelos,08046,4237,4156,8393
2025,Chihuahua,08,Moris,08047,2973,2794,5767
2025,Chihuahua,08,Namiquipa,08048,14287,13609,27896
2025,Chihuahua,08,Nonoava,08049,1544,1461,3005
2025,Chihuahua,08,Nuevo Casas Grandes,08050,34636,36222,70858
2025,Chihuahua,08,Ocampo,08051,4347,4033,8380
2025,Chihuahua,08,Ojinaga,08052,16118,15924,32042
2025,Chihuahua,08,Praxedis G. Guerrero,08053,2550,2510,5060
2025,Chihuahua,08,Riva Palacio,08054,4402,4234,8636
2025,Chihuahua,08,Rosales,08055,9790,9627,19417
2025,Chihuahua,08,Rosario,08056,1210,1146,2356
2025,Chihuahua,08,San Francisco de Borja,08057,1395,1309,2704
2025,Chihuahua,08,San Francisco de Conchos,08058,1559,1457,3016
2025,Chihuahua,08,San Francisco del Oro,08059,3050,3035,6085
2025,Chihuahua,08,Santa Bárbara,08060,6194,6299,12493
2025,Chihuahua,08,Santa Isabel,08024,2277,2331,4608
2025,Chihuahua,08,Satevó,08061,1868,1761,3629
2025,Chihuahua,08,Saucillo,08062,18186,17982,36168
2025,Chihuahua,08,Temósachic,08063,3883,3710,7593
2025,Chihuahua,08,Urique,08065,11798,11430,23228
2025,Chihuahua,08,Uruachi,08066,3372,3207,6579
2025,Chihuahua,08,Valle de Zaragoza,08067,3168,3025,6193
2025,Ciudad de México,09,Azcapotzalco,09002,190142,215354,405496
2025,Ciudad de México,09,Benito Juárez,09014,204344,240190,444534
2025,Ciudad de México,09,Coyoacán,09003,289374,328503,617877
2025,Ciudad de México,09,Cuajimalpa de Morelos,09004,94875,102132,197007
2025,Ciudad de México,09,Cuauhtémoc,09015,260981,289729,550710
2025,Ciudad de México,09,Gustavo A. Madero,09005,557852,606298,1164150
2025,Ciudad de México,09,Iztacalco,09006,185366,206555,391921
2025,Ciudad de México,09,Iztapalapa,09007,858166,912192,1770358
2025,Ciudad de México,09,La Magdalena Contreras,09008,116235,125449,241684
2025,Ciudad de México,09,Miguel Hidalgo,09016,176719,205854,382573
2025,Ciudad de México,09,Milpa Alta,09009,66953,69926,136879
2025,Ciudad de México,09,Tlalpan,09012,322877,352346,675223
2025,Ciudad de México,09,Tláhuac,09011,171933,184951,356884
2025,Ciudad de México,09,Venustiano Carranza,09017,202503,228776,431279
2025,Ciudad de México,09,Xochimilco,09013,199175,208173,407348
2025,Ciudad de México,09,Álvaro Obregón,09010,356938,391813,748751
2025,Coahuila,05,Abasolo,05001,619,612,1231
2025,Coahuila,05,Acuña,05002,85383,84729,170112
2025,Coahuila,05,Allende,05003,12909,13220,26129
2025,Coahuila,05,Arteaga,05004,13928,13283,27211
2025,Coahuila,05,Candela,05005,1101,997,2098
2025,Coahuila,05,Castaños,05006,16356,16288,32644
2025,Coahuila,05,Cuatro Ciénegas,05007,7870,7707,15577
2025,Coahuila,05,Escobedo,05008,1840,1753,3593
2025,Coahuila,05,Francisco I. Madero,05009,34562,34606,69168
2025,Coahuila,05,Frontera,05010,47024,46521,93545
2025,Coahuila,05,General Cepeda,05011,7566,6935,14501
2025,Coahuila,05,Guerrero,05012,1103,982,2085
2025,Coahuila,05,Hidalgo,05013,1008,964,1972
2025,Coahuila,05,Jiménez,05014,5875,5681,11556
2025,Coahuila,05,Juárez,05015,963,877,1840
2025,Coahuila,05,Lamadrid,05016,1107,1041,2148
2025,Coahuila,05,Matamoros,05017,63409,63152,126561
2025,Coahuila,05,Monclova,05018,132997,134882,267879
2025,Coahuila,05,Morelos,05019,5112,4979,10091
2025,Coahuila,05,Múzquiz,05020,40890,39969,80859
2025,Coahuila,05,Nadadores,05021,3840,3779,7619
2025,Coahuila,05,Nava,05022,17934,16994,34928
2025,Coahuila,05,Ocampo,05023,6212,5744,11956
2025,Coahuila,05,Parras,05024,26159,24999,51158
2025,Coahuila,05,Piedras Negras,05025,93820,92959,186779
2025,Coahuila,05,Progreso,05026,2018,1874,3892
2025,Coahuila,05,Ramos Arizpe,05027,57050,54671,111721
2025,Coahuila,05,Sabinas,05028,37202,36996,74198
2025,Coahuila,05,Sacramento,05029,1422,1377,2799
2025,Coahuila,05,Saltillo,05030,461021,464015,925036
2025,Coahuila,05,San Buenaventura,05031,13895,13875,27770
2025,Coahuila,05,San Juan de Sabinas,05032,24813,25838,50651
2025,Coahuila,05,San Pedro,05033,63022,63134,126156
2025,Coahuila,05,Sierra Mojada,05034,4461,4107,8568
2025,Coahuila,05,Torreón,05035,387725,406177,793902
2025,Coahuila,05,Viesca,05036,13018,12492,25510
2025,Coahuila,05,Villa Unión,05037,3719,3526,7245
2025,Coahuila,05,Zaragoza,05038,7523,7459,14982
2025,Colima,06,Armería,06001,17609,17236,34845
2025,Colima,06,Colima,06002,88826,93653,182479
2025,Colima,06,Comala,06003,12902,12681,25583
2025,Colima,06,Coquimatlán,06004,12039,11708,23747
2025,Colima,06,Cuauhtémoc,06005,17886,17598,35484
2025,Colima,06,Ixtlahuacán,06006,3332,3249,6581
2025,Colima,06,Manzanillo,06007,110787,107901,218688
2025,Colima,06,Minatitlán,06008,5449,4973,10422
2025,Colima,06,Tecomán,06009,72929,71238,144167
2025,Colima,06,Villa de Álvarez,06010,78878,82509,161387
2025,Durango,10,Canatlán,10001,17967,18427,36394
2025,Durango,10,Canelas,10002,2607,2378,4985
2025,Durango,10,Coneto de Comonfort,10003,2398,2421,4819
2025,Durango,10,Cuencamé,10004,19695,19357,39052
2025,Durango,10,Durango,10005,350359,374875,725234
2025,Durango,10,El Oro,10018,6473,6547,13020
2025,Durango,10,General Simón Bolívar,10006,5583,5683,11266
2025,Durango,10,Guadalupe Victoria,10008,19490,19833,39323
2025,Durango,10,Guanaceví,10009,5604,5248,10852
2025,Durango,10,Gómez Palacio,10007,189327,193598,382925
2025,Durango,10,Hidalgo,10010,2199,2142,4341
2025,Durango,10,Indé,10011,2903,2872,5775
2025,Durango,10,Lerdo,10012,85233,86134,171367
2025,Durango,10,Mapimí,10013,14781,14746,29527
2025,Durango,10,Mezquital,10014,20547,21210,41757
2025,Durango,10,Nazas,10015,7275,7288,14563
2025,Durango,10,Nombre de Dios,10016,10930,10978,21908
2025,Durango,10,Nuevo Ideal,10039,14998,15146,30144
2025,Durango,10,Ocampo,10017,5591,5368,10959
2025,Durango,10,Otáez,10019,2928,2692,5620
2025,Durango,10,Peñón Blanco,10021,6059,5974,12033
2025,Durango,10,Poanas,10022,13882,14203,28085
2025,Durango,10,Pueblo Nuevo,10023,26847,27068,53915
2025,Durango,10,Pánuco de Coronado,10020,6656,6827,13483
2025,Durango,10,Rodeo,10024,7640,7581,15221
2025,Durango,10,San Bernardo,10025,1935,1720,3655
2025,Durango,10,San Dimas,10026,10579,9936,20515
2025,Durango,10,San Juan de Guadalupe,10027,3017,3122,6139
2025,Durango,10,San Juan del Río,10028,6940,7085,14025
2025,Durango,10,San Luis del Cordero,10029,1207,1166,2373
2025,Durango,10,San Pedro del Gallo,10030,903,828,1731
2025,Durango,10,Santa Clara,10031,3929,3924,7853
2025,Durango,10,Santiago Papasquiaro,10032,26591,26597,53188
2025,Durango,10,Súchil,10033,3321,3616,6937
2025,Durango,10,Tamazula,10034,14350,13127,27477
2025,Durango,10,Tepehuanes,10035,5971,6001,11972
2025,Durango,10,Tlahualilo,10036,13372,13104,26476
2025,Durango,10,Topia,10037,5331,4966,10297
2025,Durango,10,Vicente Guerrero,10038,11682,12392,24074
2025,Estado de México,15,Acambay de Ruíz Castañeda,15001,35321,37380,72701
2025,Estado de México,15,Acolman,15002,99959,99631,199590
2025,Estado de México,15,Aculco,15003,27068,27613,54681
2025,Estado de México,15,Almoloya de Alquisiras,15004,7750,8382,16132
2025,Estado de México,15,Almoloya de Juárez,15005,98154,100025,198179
2025,Estado de México,15,Almoloya del Río,15006,6186,6609,12795
2025,Estado de México,15,Amanalco,15007,13198,13692,26890
2025,Estado de México,15,Amatepec,15008,14539,15324,29863
2025,Estado de México,15,Amecameca,15009,27476,29357,56833
2025,Estado de México,15,Apaxco,15010,16307,16692,32999
2025,Estado de México,15,Atenco,15011,36622,37415,74037
2025,Estado de México,15,Atizapán,15012,6363,6714,13077
2025,Estado de México,15,Atizapán de Zaragoza,15013,280877,297869,578746
2025,Estado de México,15,Atlacomulco,15014,53818,58393,112211
2025,Estado de México,15,Atlautla,15015,16847,17522,34369
2025,Estado de México,15,Axapusco,15016,15804,15935,31739
2025,Estado de México,15,Ayapango,15017,5789,6012,11801
2025,Estado de México,15,Calimaya,15018,31226,32649,63875
2025,Estado de México,15,Capulhuac,15019,19315,20474,39789
2025,Estado de México,15,Chalco,15025,210381,218494,428875
2025,Estado de México,15,Chapa de Mota,15026,15559,16180,31739
2025,Estado de México,15,Chapultepec,15027,6854,7040,13894
2025,Estado de México,15,Chiautla,15028,16561,17116,33677
2025,Estado de México,15,Chicoloapan,15029,116309,123405,239714
2025,Estado de México,15,Chiconcuac,15030,14386,14742,29128
2025,Estado de México,15,Chimalhuacán,15031,365421,377681,743102
2025,Estado de México,15,Coacalco de Berriozábal,15020,154176,166494,320670
2025,Estado de México,15,Coatepec Harinas,15021,21053,22515,43568
2025,Estado de México,15,Cocotitlán,15022,7936,8312,16248
2025,Estado de México,15,Coyotepec,15023,22532,22965,45497
2025,Estado de México,15,Cuautitlán,15024,91358,93365,184723
2025,Estado de México,15,Cuautitlán Izcalli,15121,292848,308181,601029
2025,Estado de México,15,Donato Guerra,15032,18359,18973,37332
2025,Estado de México,15,Ecatepec de Morelos,15033,873061,896200,1769261
2025,Estado de México,15,Ecatzingo,15034,5149,5300,10449
2025,Estado de México,15,El Oro,15064,20072,21364,41436
2025,Estado de México,15,Huehuetoca,15035,78069,79976,158045
2025,Estado de México,15,Hueypoxtla,15036,24791,24256,49047
2025,Estado de México,15,Huixquilucan,15037,147343,157790,305133
2025,Estado de México,15,Isidro Fabela,15038,6517,6608,13125
2025,Estado de México,15,Ixtapaluca,15039,280934,291074,572008
2025,Estado de México,15,Ixtapan de la Sal,15040,19385,20757,40142
2025,Estado de México,15,Ixtapan del Oro,15041,3858,3757,7615
2025,Estado de México,15,Ixtlahuaca,15042,82465,88222,170687
2025,Estado de México,15,Jaltenco,15044,14536,15440,29976
2025,Estado de México,15,Jilotepec,15045,49041,50567,99608
2025,Estado de México,15,Jilotzingo,15046,10534,11106,21640
2025,Estado de México,15,Jiquipilco,15047,40258,42749,83007
2025,Estado de México,15,Jocotitlán,15048,35690,38156,73846
2025,Estado de México,15,Joquicingo,15049,7541,7832,15373
2025,Estado de México,15,Juchitepec,15050,14066,14447,28513
2025,Estado de México,15,La Paz,15070,159687,163454,323141
2025,Estado de México,15,Lerma,15051,83282,85444,168726
2025,Estado de México,15,Luvianos,15123,15439,15614,31053
2025,Estado de México,15,Malinalco,15052,15323,15704,31027
2025,Estado de México,15,Melchor Ocampo,15053,31753,33042,64795
2025,Estado de México,15,Metepec,15054,124667,132478,257145
2025,Estado de México,15,Mexicaltzingo,15055,7006,7452,14458
2025,Estado de México,15,Morelos,15056,15998,17319,33317
2025,Estado de México,15,Naucalpan de Juárez,15057,464382,491917,956299
2025,Estado de México,15,Nextlalpan,15059,22938,23375,46313
2025,Estado de México,15,Nezahualcóyotl,15058,573249,617441,1190690
2025,Estado de México,15,Nicolás Romero,15060,227508,236695,464203
2025,Estado de México,15,Nopaltepec,15061,5063,5089,10152
2025,Estado de México,15,Ocoyoacac,15062,37064,38255,75319
2025,Estado de México,15,Ocuilan,15063,18838,19522,38360
2025,Estado de México,15,Otumba,15065,20142,19817,39959
2025,Estado de México,15,Otzoloapan,15066,2155,2101,4256
2025,Estado de México,15,Otzolotepec,15067,46822,47900,94722
2025,Estado de México,15,Ozumba,15068,15726,16927,32653
2025,Estado de México,15,Papalotla,15069,2204,2316,4520
2025,Estado de México,15,Polotitlán,15071,7804,8109,15913
2025,Estado de México,15,Rayón,15072,7575,7793,15368
2025,Estado de México,15,San Antonio la Isla,15073,16843,17215,34058
2025,Estado de México,15,San Felipe del Progreso,15074,67371,75389,142760
2025,Estado de México,15,San José del Rincón,15124,50122,51058,101180
2025,Estado de México,15,San Martín de las Pirámides,15075,15155,15484,30639
2025,Estado de México,15,San Mateo Atenco,15076,41199,42564,83763
2025,Estado de México,15,San Simón de Guerrero,15077,3307,3501,6808
2025,Estado de México,15,Santo Tomás,15078,5288,5416,10704
2025,Estado de México,15,Soyaniquilpan de Juárez,15079,7518,7650,15168
2025,Estado de México,15,Sultepec,15080,13945,15458,29403
2025,Estado de México,15,Tecámac,15081,261776,273859,535635
2025,Estado de México,15,Tejupilco,15082,39749,42878,82627
2025,Estado de México,15,Temamatla,15083,6950,7350,14300
2025,Estado de México,15,Temascalapa,15084,21768,21749,43517
2025,Estado de México,15,Temascalcingo,15085,33599,36421,70020
2025,Estado de México,15,Temascaltepec,15086,17506,18167,35673
2025,Estado de México,15,Temoaya,15087,55651,58713,114364
2025,Estado de México,15,Tenancingo,15088,53783,56711,110494
2025,Estado de México,15,Tenango del Aire,15089,6995,7147,14142
2025,Estado de México,15,Tenango del Valle,15090,47274,49081,96355
2025,Estado de México,15,Teoloyucan,15091,34700,35414,70114
2025,Estado de México,15,Teotihuacán,15092,31358,32343,63701
2025,Estado de México,15,Tepetlaoxtoc,15093,17241,17510,34751
2025,Estado de México,15,Tepetlixpa,15094,10940,11205,22145
2025,Estado de México,15,Tepotzotlán,15095,54072,55885,109957
2025,Estado de México,15,Tequixquiac,15096,20701,20873,41574
2025,Estado de México,15,Texcaltitlán,15097,10209,10818,21027
2025,Estado de México,15,Texcalyacac,15098,2944,3025,5969
2025,Estado de México,15,Texcoco,15099,132665,140878,273543
2025,Estado de México,15,Tezoyuca,15100,24706,24912,49618
2025,Estado de México,15,Tianguistenco,15101,41952,44189,86141
2025,Estado de México,15,Timilpan,15102,8449,9145,17594
2025,Estado de México,15,Tlalmanalco,15103,25905,27836,53741
2025,Estado de México,15,Tlalnepantla de Baz,15104,387857,414567,802424
2025,Estado de México,15,Tlatlaya,15105,19550,20250,39800
2025,Estado de México,15,Toluca,15106,479836,513557,993393
2025,Estado de México,15,Tonanitla,15125,5487,5625,11112
2025,Estado de México,15,Tonatico,15107,6974,7411,14385
2025,Estado de México,15,Tultepec,15108,82619,85614,168233
2025,Estado de México,15,Tultitlán,15109,281826,292406,574232
2025,Estado de México,15,Valle de Bravo,15110,35717,37048,72765
2025,Estado de México,15,Valle de Chalco Solidaridad,15122,215105,222208,437313
2025,Estado de México,15,Villa Guerrero,15113,37132,38104,75236
2025,Estado de México,15,Villa Victoria,15114,57464,58138,115602
2025,Estado de México,15,Villa de Allende,15111,27889,29038,56927
2025,Estado de México,15,Villa del Carbón,15112,26516,26201,52717
2025,Estado de México,15,Xalatlaco,15043,16518,17378,33896
2025,Estado de México,15,Xonacatlán,15115,28455,28169,56624
2025,Estado de México,15,Zacazonapan,15116,2249,2223,4472
2025,Estado de México,15,Zacualpan,15117,8053,8837,16890
2025,Estado de México,15,Zinacantepec,15118,104864,107533,212397
2025,Estado de México,15,Zumpahuacán,15119,8867,9657,18524
2025,Estado de México,15,Zumpango,15120,111700,119109,230809
2025,Guanajuato,11,Abasolo,11001,48271,51056,99327
2025,Guanajuato,11,Acámbaro,11002,60015,64692,124707
2025,Guanajuato,11,Apaseo el Alto,11004,36518,38218,74736
2025,Guanajuato,11,Apaseo el Grande,11005,50185,53154,103339
2025,Guanajuato,11,Atarjea,11006,2835,2937,5772
2025,Guanajuato,11,Celaya,11007,267824,283308,551132
2025,Guanajuato,11,Comonfort,11009,42745,47372,90117
2025,Guanajuato,11,Coroneo,11010,6402,7156,13558
2025,Guanajuato,11,Cortazar,11011,51261,54190,105451
2025,Guanajuato,11,Cuerámaro,11012,15043,16163,31206
2025,Guanajuato,11,Doctor Mora,11013,12693,13657,26350
2025,Guanajuato,11,Dolores Hidalgo Cuna de la Independencia Nacional,11014,78016,87010,165026
2025,Guanajuato,11,Guanajuato,11015,100920,105261,206181
2025,Guanajuato,11,Huanímaro,11016,11216,12372,23588
2025,Guanajuato,11,Irapuato,11017,309909,325545,635454
2025,Guanajuato,11,Jaral del Progreso,11018,21300,21848,43148
2025,Guanajuato,11,Jerécuaro,11019,24696,28219,52915
2025,Guanajuato,11,León,11020,863756,878056,1741812
2025,Guanajuato,11,Manuel Doblado,11008,20309,21987,42296
2025,Guanajuato,11,Moroleón,11021,27307,29818,57125
2025,Guanajuato,11,Ocampo,11022,12427,13215,25642
2025,Guanajuato,11,Pueblo Nuevo,11024,6330,6975,13305
2025,Guanajuato,11,Purísima del Rincón,11025,45099,44854,89953
2025,Guanajuato,11,Pénjamo,11023,79376,86465,165841
2025,Guanajuato,11,Romita,11026,31591,33141,64732
2025,Guanajuato,11,Salamanca,11027,149229,156963,306192
2025,Guanajuato,11,Salvatierra,11028,53571,58677,112248
2025,Guanajuato,11,San Diego de la Unión,11029,20075,23036,43111
2025,Guanajuato,11,San Felipe,11030,59580,63006,122586
2025,Guanajuato,11,San Francisco del Rincón,11031,63324,66413,129737
2025,Guanajuato,11,San José Iturbide,11032,42217,44643,86860
2025,Guanajuato,11,San Luis de la Paz,11033,62669,68888,131557
2025,Guanajuato,11,San Miguel de Allende,11003,91671,98864,190535
2025,Guanajuato,11,Santa Catarina,11034,2762,3038,5800
2025,Guanajuato,11,Santa Cruz de Juventino Rosas,11035,44391,47452,91843
2025,Guanajuato,11,Santiago Maravatío,11036,3746,4100,7846
2025,Guanajuato,11,Silao de la Victoria,11037,103373,105820,209193
2025,Guanajuato,11,Tarandacuao,11038,6546,7183,13729
2025,Guanajuato,11,Tarimoro,11039,18595,19451,38046
2025,Guanajuato,11,Tierra Blanca,11040,10131,10846,20977
2025,Guanajuato,11,Uriangato,11041,34005,36194,70199
2025,Guanajuato,11,Valle de Santiago,11042,76350,83622,159972
2025,Guanajuato,11,Victoria,11043,10559,11779,22338
2025,Guanajuato,11,Villagrán,11044,31956,33264,65220
2025,Guanajuato,11,Xichú,11045,6113,6689,12802
2025,Guanajuato,11,Yuriria,11046,36911,40450,77361
2025,Guerrero,12,Acapulco de Juárez,12001,410378,443234,853612
2025,Guerrero,12,Acatepec,12076,18725,19654,38379
2025,Guerrero,12,Ahuacuotzingo,12002,12958,14710,27668
2025,Guerrero,12,Ajuchitlán del Progreso,12003,18909,20074,38983
2025,Guerrero,12,Alcozauca de Guerrero,12004,9532,10859,20391
2025,Guerrero,12,Alpoyeca,12005,3340,3724,7064
2025,Guerrero,12,Apaxtla,12006,5681,6149,11830
2025,Guerrero,12,Arcelia,12007,15913,16905,32818
2025,Guerrero,12,Atenango del Río,12008,4369,4726,9095
2025,Guerrero,12,Atlamajalcingo del Monte,12009,2451,2735,5186
2025,Guerrero,12,Atlixtac,12010,13669,14585,28254
2025,Guerrero,12,Atoyac de Álvarez,12011,31089,32224,63313
2025,Guerrero,12,Ayutla de los Libres,12012,34589,36095,70684
2025,Guerrero,12,Azoyú,12013,6332,6707,13039
2025,Guerrero,12,Benito Juárez,12014,7963,8390,16353
2025,Guerrero,12,Buenavista de Cuéllar,12015,6823,7169,13992
2025,Guerrero,12,Chilapa de Álvarez,12028,64039,71158,135197
2025,Guerrero,12,Chilpancingo de los Bravo,12029,138764,151269,290033
